attempt_id,account_id,borrower_id,event_at,call_id,agent_id,attempt_no,vendor_id,attempt_status
ATTEMPT0106620,ACC0026067,BRW0003286,2026-04-15 11:41:29,CALL0018309,AGT0000873,6,VND0000001,RINGING
ATTEMPT0106621,ACC0029141,BRW0010892,2026-07-10 05:29:29,CALL0029799,AGT0000318,2,VND0000005,BUSY
ATTEMPT0106622,ACC0021235,BRW0009660,2026-04-04 04:17:29,CALL0083438,AGT0000997,6,,RINGING
ATTEMPT0106623,ACC0021688,BRW0004710,2026-05-09 11:24:03,CALL0053732,AGT0000260,5,VND0000010,NO_ANSWER
ATTEMPT0106624,ACC0000541,BRW0009029,2026-07-05 18:42:34,CALL0067434,AGT0000589,1,VND0000014,FAILED
ATTEMPT0106625,ACC0008530,BRW0001998,2026-05-23 13:42:30,CALL0048805,AGT0000954,3,VND0000003,NO_ANSWER
ATTEMPT0106626,ACC0025327,BRW0008273,2026-03-24 10:31:57,CALL0038652,AGT0000945,4,VND0000003,BUSY
ATTEMPT0106627,ACC0002887,BRW0000284,2026-05-12 17:42:11,CALL0062835,AGT0000619,1,VND0000010,FAILED
ATTEMPT0106628,ACC0024048,BRW0003716,2026-03-11 08:07:21,CALL0049147,AGT0000315,6,VND0000005,NO_ANSWER
ATTEMPT0106629,ACC0011118,BRW0000746,2026-02-19 08:00:49,CALL0075175,AGT0000165,7,VND0000013,RINGING
ATTEMPT0106630,ACC0019009,BRW0007768,2026-07-15 13:35:34,CALL0023319,AGT0000767,5,VND0000005,CONNECTED
ATTEMPT0106631,ACC0012070,BRW0005260,2026-02-23 19:56:12,CALL0003537,AGT0000617,2,VND0000014,RINGING
ATTEMPT0106632,ACC0004226,BRW0002270,2026-03-31 12:51:51,CALL0035178,AGT0000111,4,VND0000005,CONNECTED
ATTEMPT0106633,ACC0019828,BRW0008177,2026-05-25 06:28:30,CALL0015335,AGT0000115,4,VND0000012,CONNECTED
ATTEMPT0106634,ACC0009405,BRW0011430,2026-01-15 05:06:37,CALL0078460,AGT0000063,7,VND0000014,NO_ANSWER
ATTEMPT0106635,ACC0002711,BRW0000125,2026-03-19 23:12:29,CALL0083378,AGT0000957,6,VND0000013,FAILED
ATTEMPT0106636,ACC0012333,BRW0008514,2026-07-06 09:59:47,CALL0069126,AGT0000449,1,VND0000013,FAILED
ATTEMPT0106637,ACC0002471,BRW0010899,2026-06-29 18:23:52,CALL0042832,AGT0000970,3,VND0000010,RINGING
ATTEMPT0106638,ACC0016150,BRW0006834,2026-06-10 06:48:50,CALL0002148,AGT0000456,1,VND0000004,BUSY
ATTEMPT0106639,ACC0022468,BRW0011671,2026-01-28 06:19:09,CALL0082916,AGT0000144,5,VND0000015,FAILED
ATTEMPT0106640,ACC0007629,BRW0004465,2026-02-20 01:40:48,CALL0047149,AGT0000050,2,VND0000004,NO_ANSWER
ATTEMPT0106641,ACC0021861,BRW0002356,2026-04-28 02:47:01,CALL0005629,AGT0000269,4,VND0000014,RINGING
ATTEMPT0106642,ACC0018609,BRW0003951,2026-06-20 01:56:18,CALL0063199,AGT0000833,6,VND0000003,RINGING
ATTEMPT0106643,ACC0027892,BRW0006835,2026-05-12 17:11:27,CALL0041364,AGT0000401,2,VND0000015,NO_ANSWER
ATTEMPT0106644,ACC0011867,BRW0006124,2026-03-02 21:34:41,CALL0030865,AGT0000318,3,VND0000008,BUSY
ATTEMPT0106645,ACC0015119,BRW0006075,2026-06-15 23:45:55,CALL0071090,AGT0000345,2,VND0000011,FAILED
ATTEMPT0106646,ACC0026012,BRW0009877,2026-04-11 03:01:37,CALL0068126,AGT0000062,5,VND0000009,NO_ANSWER
ATTEMPT0106647,ACC0028421,BRW0007792,2026-01-16 16:08:37,CALL0077586,AGT0000877,1,VND0000004,NO_ANSWER
ATTEMPT0106648,ACC0015998,BRW0007332,2026-05-14 13:25:28,CALL0065942,AGT0000032,1,VND0000005,BUSY
ATTEMPT0106649,ACC0013857,BRW0007638,2026-01-07 08:30:08,CALL0068910,AGT0000811,2,VND0000008,BUSY
ATTEMPT0106650,ACC0019330,BRW0003671,2026-02-06 12:56:40,CALL0034588,AGT0000091,6,VND0000014,BUSY
ATTEMPT0106651,ACC0002203,BRW0006756,2026-02-27 07:28:24,CALL0048316,AGT0000818,4,VND0000012,BUSY
ATTEMPT0106652,ACC0019143,BRW0003458,2026-03-04 11:06:35,CALL0049006,AGT0000049,1,VND0000013,FAILED
ATTEMPT0106653,ACC0011981,BRW0011091,2026-07-11 14:15:41,CALL0002920,AGT0000545,2,VND0000009,BUSY
ATTEMPT0106654,ACC0013394,BRW0001002,2026-03-25 16:54:55,CALL0052103,AGT0000953,5,VND0000006,RINGING
ATTEMPT0106655,ACC0010765,BRW0006119,2026-01-17 20:20:14,CALL0046133,AGT0000786,3,VND0000010,CONNECTED
ATTEMPT0106656,ACC0022870,BRW0004279,2026-06-07 12:19:00,CALL0068377,AGT0000726,7,VND0000011,NO_ANSWER
ATTEMPT0106657,ACC0023655,BRW0004750,2026-05-09 18:38:15,CALL0085137,AGT0000459,1,VND0000004,NO_ANSWER
ATTEMPT0106658,ACC0000861,BRW0003924,2026-03-18 07:53:18,CALL0017864,AGT0000277,3,VND0000006,FAILED
ATTEMPT0106659,ACC0009252,BRW0009149,2026-05-23 19:51:09,CALL0002140,AGT0000842,4,VND0000004,FAILED
ATTEMPT0106660,ACC0000126,BRW0004386,2026-07-01 09:24:20,CALL0024158,AGT0000341,1,VND0000005,RINGING
ATTEMPT0106661,ACC0010145,BRW0009493,2026-02-20 17:15:12,CALL0010666,AGT0000907,2,VND0000014,NO_ANSWER
ATTEMPT0106662,ACC0026019,BRW0009570,2026-05-24 15:51:38,CALL0000806,AGT0000820,3,VND0000010,BUSY
ATTEMPT0106663,ACC0016343,BRW0004083,2026-06-08 17:34:21,CALL0053785,AGT0000347,4,VND0000001,RINGING
ATTEMPT0106664,ACC0020923,BRW0009819,2026-01-20 23:13:22,CALL0053059,AGT0000745,5,VND0000008,CONNECTED
ATTEMPT0106665,ACC0022768,BRW0003930,2026-01-10 11:21:04,CALL0061712,AGT0000794,4,VND0000007,NO_ANSWER
ATTEMPT0106666,ACC0017466,BRW0004717,2026-07-20 23:11:16,CALL0047178,AGT0000085,5,VND0000013,FAILED
ATTEMPT0106667,ACC0000909,BRW0011374,2026-01-08 21:48:59,CALL0002716,AGT0000296,7,VND0000003,RINGING
ATTEMPT0106668,ACC0017470,BRW0003937,2026-01-01 20:20:57,CALL0052639,AGT0000220,1,VND0000003,NO_ANSWER
ATTEMPT0106669,ACC0009136,BRW0011487,2026-04-14 04:09:35,CALL0072738,AGT0000120,5,VND0000007,CONNECTED
ATTEMPT0106670,ACC0017700,BRW0007363,2026-08-04 07:56:24,CALL0006783,AGT0000278,7,VND0000004,NO_ANSWER
ATTEMPT0106671,ACC0022137,BRW0005150,2026-03-07 12:38:19,CALL0036394,AGT0000551,2,VND0000007,CONNECTED
ATTEMPT0106672,ACC0014114,BRW0010322,2026-05-01 03:32:43,CALL0056897,AGT0000143,7,VND0000004,FAILED
ATTEMPT0106673,ACC0011270,BRW0002387,2026-05-18 08:22:37,CALL0050684,AGT0000365,1,VND0000012,NO_ANSWER
ATTEMPT0106674,ACC0002186,BRW0011158,2026-04-11 08:27:24,CALL0028226,AGT0000550,6,VND0000013,CONNECTED
ATTEMPT0106675,ACC0029654,BRW0000212,2026-06-14 06:49:19,CALL0004023,AGT0000009,2,VND0000011,CONNECTED
ATTEMPT0106676,ACC0015400,BRW0009483,2026-01-06 00:04:26,CALL0033803,AGT0000276,2,VND0000001,BUSY
ATTEMPT0106677,ACC0011740,BRW0005404,2026-03-20 03:32:11,CALL0084798,AGT0000685,3,VND0000010,CONNECTED
ATTEMPT0106678,ACC0022778,BRW0011339,2026-05-25 21:05:19,CALL0032283,AGT0000161,6,VND0000007,RINGING
ATTEMPT0106679,ACC0013636,BRW0001455,2026-03-11 20:23:18,CALL0035929,AGT0000522,2,VND0000005,NO_ANSWER
ATTEMPT0106680,ACC0005766,BRW0002564,2026-03-18 00:14:29,CALL0004774,AGT0000725,5,VND0000010,BUSY
ATTEMPT0106681,ACC0021529,BRW0011595,2026-07-02 03:15:51,CALL0037344,AGT0000776,4,VND0000006,FAILED
ATTEMPT0106682,ACC0001179,BRW0003883,2026-05-24 21:40:16,CALL0012781,AGT0000804,3,VND0000001,RINGING
ATTEMPT0106683,ACC0027232,BRW0009529,2026-04-15 15:50:32,CALL0051713,AGT0000682,4,VND0000002,RINGING
ATTEMPT0106684,ACC0016194,BRW0009191,2026-06-09 16:56:44,CALL0078532,AGT0000343,4,VND0000004,NO_ANSWER
ATTEMPT0106685,ACC0014297,BRW0006954,2026-03-16 05:08:51,CALL0044922,AGT0000401,2,VND0000004,BUSY
ATTEMPT0106686,ACC0002904,BRW0005044,2026-02-11 04:52:56,CALL0053974,AGT0000112,6,VND0000014,BUSY
ATTEMPT0106687,ACC0027051,BRW0007822,2026-05-05 09:29:12,CALL0018829,AGT0000762,7,VND0000006,FAILED
ATTEMPT0106688,ACC0021879,BRW0005244,2026-01-02 07:07:18,CALL0008153,AGT0000990,6,VND0000001,FAILED
ATTEMPT0106689,ACC0027856,BRW0006022,2026-05-15 05:49:41,CALL0051496,AGT0000570,3,VND0000005,NO_ANSWER
ATTEMPT0106690,ACC0021857,BRW0009552,2026-06-04 10:25:02,CALL0021698,AGT0000992,6,VND0000004,BUSY
ATTEMPT0106691,ACC0028126,BRW0006360,2026-08-06 20:08:28,CALL0087594,AGT0000361,1,VND0000009,FAILED
ATTEMPT0106692,ACC0022910,BRW0002522,2026-01-26 16:49:53,CALL0003925,AGT0000939,4,VND0000010,RINGING
ATTEMPT0106693,ACC0027176,BRW0000847,2026-01-09 01:29:24,CALL0044419,AGT0000692,6,VND0000010,RINGING
ATTEMPT0106694,ACC0000072,BRW0011050,2026-02-12 04:55:38,CALL0081716,AGT0000601,7,,BUSY
ATTEMPT0106695,ACC0017890,BRW0007317,2026-01-16 01:33:56,CALL0057901,AGT0000217,2,VND0000011,BUSY
ATTEMPT0106696,ACC0011323,BRW0001484,2026-01-08 05:31:03,CALL0087834,AGT0000645,5,VND0000011,FAILED
ATTEMPT0106697,ACC0021617,BRW0005905,2026-01-10 13:59:03,CALL0070756,AGT0000067,2,VND0000010,CONNECTED
ATTEMPT0106698,ACC0021777,BRW0005532,2026-03-15 10:49:13,CALL0047216,AGT0000137,4,VND0000012,FAILED
ATTEMPT0106699,ACC0026769,BRW0011744,2026-06-21 08:27:11,CALL0052504,AGT0000971,2,VND0000010,NO_ANSWER
ATTEMPT0106700,ACC0017630,BRW0000598,2026-04-01 09:05:04,CALL0063727,AGT0000284,2,VND0000001,NO_ANSWER
ATTEMPT0106701,ACC0003801,BRW0006252,2026-02-07 13:44:26,CALL0005619,AGT0000371,7,VND0000011,BUSY
ATTEMPT0106702,ACC0003135,BRW0003042,2026-04-27 11:07:37,CALL0049863,AGT0000168,7,VND0000004,BUSY
ATTEMPT0106703,ACC0026178,BRW0004655,2026-06-27 22:14:41,CALL0041807,AGT0000849,7,VND0000007,BUSY
ATTEMPT0106704,ACC0003998,BRW0006027,2026-07-09 21:01:53,CALL0034929,AGT0000836,5,VND0000015,BUSY
ATTEMPT0106705,ACC0011271,BRW0010241,2026-03-12 04:10:45,CALL0070832,AGT0000444,6,VND0000003,BUSY
ATTEMPT0106706,ACC0009504,BRW0006275,2026-04-25 05:32:33,CALL0019068,AGT0000620,7,VND0000014,CONNECTED
ATTEMPT0106707,ACC0024280,BRW0002967,2026-05-02 16:13:29,CALL0049328,AGT0000500,7,VND0000013,CONNECTED
ATTEMPT0106708,ACC0007837,BRW0002410,2026-08-08 16:54:35,CALL0055841,AGT0000950,5,VND0000002,RINGING
ATTEMPT0106709,ACC0011104,BRW0010661,2026-04-05 13:33:12,CALL0064868,AGT0000532,3,VND0000015,NO_ANSWER
ATTEMPT0106710,ACC0004916,BRW0000912,2026-06-04 22:55:45,CALL0048428,AGT0000758,7,VND0000009,NO_ANSWER
ATTEMPT0106711,ACC0007946,BRW0003977,2026-03-17 07:29:24,CALL0021121,AGT0000970,4,VND0000009,RINGING
ATTEMPT0106712,ACC0021603,BRW0002073,2026-02-21 07:49:19,CALL0003591,AGT0000544,4,VND0000001,BUSY
ATTEMPT0106713,ACC0000348,BRW0008785,2026-05-15 12:31:02,CALL0010405,AGT0000308,5,VND0000012,BUSY
ATTEMPT0106714,ACC0008018,BRW0010031,2026-05-30 19:14:03,CALL0071602,AGT0000020,6,VND0000015,RINGING
ATTEMPT0106715,ACC0024271,BRW0001779,2026-06-14 23:43:12,CALL0037320,AGT0000625,1,VND0000009,FAILED
ATTEMPT0106716,ACC0025826,BRW0006607,2026-06-24 05:18:06,CALL0008473,AGT0000311,5,VND0000008,BUSY
ATTEMPT0106717,ACC0011100,BRW0002293,2026-05-14 14:55:29,CALL0053869,AGT0000816,1,VND0000004,FAILED
ATTEMPT0106718,ACC0023137,BRW0006641,2026-02-12 06:28:49,CALL0035905,AGT0000417,5,VND0000014,RINGING
ATTEMPT0106719,ACC0021007,BRW0009280,2026-05-10 23:22:02,CALL0002915,AGT0000102,4,VND0000015,FAILED
ATTEMPT0106720,ACC0026917,BRW0009869,2026-01-02 01:01:48,CALL0007038,AGT0000710,6,VND0000012,FAILED
ATTEMPT0106721,ACC0011768,BRW0002878,2026-07-03 23:45:08,CALL0056000,AGT0000533,3,VND0000004,BUSY
ATTEMPT0106722,ACC0017110,BRW0002894,2026-01-05 01:42:17,CALL0005157,AGT0000626,3,VND0000012,CONNECTED
ATTEMPT0106723,ACC0026591,BRW0006438,2026-06-11 09:33:26,CALL0072615,AGT0000547,3,VND0000014,BUSY
ATTEMPT0106724,ACC0020771,BRW0007198,2026-03-14 09:56:14,CALL0089939,AGT0000551,1,VND0000011,NO_ANSWER
ATTEMPT0106725,ACC0006265,BRW0010492,2026-02-02 22:35:37,CALL0073587,AGT0000934,7,VND0000013,CONNECTED
ATTEMPT0106726,ACC0013492,BRW0007303,2026-06-04 17:24:33,CALL0029911,AGT0000334,6,VND0000001,FAILED
ATTEMPT0106727,ACC0022567,BRW0011368,2026-04-11 01:09:00,CALL0008305,AGT0000380,4,VND0000003,FAILED
ATTEMPT0106728,ACC0001618,BRW0004086,2026-05-29 09:29:22,CALL0002921,AGT0000991,2,VND0000002,BUSY
ATTEMPT0106729,ACC0017785,BRW0005929,2026-07-19 10:48:16,CALL0003505,AGT0000444,7,VND0000012,FAILED
ATTEMPT0106730,ACC0025657,BRW0009437,2026-01-30 09:03:03,CALL0012051,AGT0000546,2,VND0000006,NO_ANSWER
ATTEMPT0106731,ACC0016955,BRW0003904,2026-01-03 16:08:58,CALL0083410,AGT0000756,3,VND0000011,RINGING
ATTEMPT0106732,ACC0024993,BRW0008862,2026-02-25 18:00:26,CALL0032182,AGT0000142,2,VND0000013,FAILED
ATTEMPT0106733,ACC0016893,BRW0002820,2026-07-04 18:59:37,CALL0062514,AGT0000240,2,VND0000007,RINGING
ATTEMPT0106734,ACC0002768,BRW0003131,2026-06-25 06:58:01,CALL0064974,AGT0000005,4,VND0000001,RINGING
ATTEMPT0106735,ACC0009899,BRW0005685,2026-04-15 06:56:57,CALL0027388,AGT0000426,4,VND0000015,BUSY
ATTEMPT0106736,ACC0017366,BRW0002625,2026-05-01 11:07:37,CALL0055041,AGT0000671,5,VND0000014,CONNECTED
ATTEMPT0106737,ACC0021012,BRW0011602,2026-04-15 07:08:38,CALL0068419,AGT0000446,7,VND0000005,BUSY
ATTEMPT0106738,ACC0012824,BRW0009348,2026-06-01 16:48:23,CALL0010042,AGT0000863,7,VND0000005,RINGING
ATTEMPT0106739,ACC0007426,BRW0005890,2026-04-28 22:15:16,CALL0068438,AGT0000347,4,VND0000001,CONNECTED
ATTEMPT0106740,ACC0012388,BRW0001422,2026-03-20 06:12:00,CALL0075727,AGT0000989,7,VND0000013,NO_ANSWER
ATTEMPT0106741,ACC0001502,BRW0008608,2026-03-15 08:03:41,CALL0079427,AGT0000733,1,VND0000015,BUSY
ATTEMPT0106742,ACC0001030,BRW0009020,2026-03-03 01:49:49,CALL0077152,AGT0000603,5,VND0000013,NO_ANSWER
ATTEMPT0106743,ACC0027253,BRW0008815,2026-01-29 08:18:15,CALL0026630,AGT0000510,7,VND0000007,FAILED
ATTEMPT0106744,ACC0011643,BRW0001908,2026-02-12 03:30:34,CALL0082382,AGT0000074,5,VND0000015,CONNECTED
ATTEMPT0106745,ACC0026443,BRW0004665,2026-03-16 08:08:42,CALL0000779,AGT0000264,3,VND0000005,RINGING
ATTEMPT0106746,ACC0026246,BRW0010038,2026-01-09 15:09:20,CALL0032426,AGT0000650,2,VND0000012,FAILED
ATTEMPT0106747,ACC0016545,BRW0004805,2026-07-15 19:45:40,CALL0042396,AGT0000103,5,VND0000004,RINGING
ATTEMPT0106748,ACC0023341,BRW0000849,2026-02-16 18:58:23,CALL0081273,AGT0000991,2,VND0000001,NO_ANSWER
ATTEMPT0106749,ACC0016633,BRW0002723,2026-07-17 22:05:24,CALL0084155,AGT0000175,2,VND0000001,FAILED
ATTEMPT0106750,ACC0027113,BRW0000035,2026-01-13 05:45:25,CALL0056525,AGT0000577,5,VND0000014,CONNECTED
ATTEMPT0106751,ACC0012125,BRW0002013,2026-02-08 05:27:17,CALL0062431,AGT0000994,7,VND0000005,NO_ANSWER
ATTEMPT0106752,ACC0010523,BRW0003902,2026-08-07 07:12:05,CALL0029485,AGT0000458,4,VND0000011,CONNECTED
ATTEMPT0106753,ACC0023670,BRW0010583,2026-03-23 01:33:36,CALL0026428,AGT0000016,5,VND0000002,RINGING
ATTEMPT0106754,ACC0028847,BRW0006805,2026-01-10 23:39:43,CALL0032258,AGT0000582,2,VND0000002,RINGING
ATTEMPT0106755,ACC0018763,BRW0002775,2026-01-12 03:11:43,CALL0039872,AGT0000468,7,VND0000001,FAILED
ATTEMPT0106756,ACC0012898,BRW0002035,2026-04-29 10:37:52,CALL0079248,AGT0000463,4,VND0000001,RINGING
ATTEMPT0106757,ACC0002064,BRW0006571,2026-03-28 19:32:58,CALL0068004,AGT0000029,5,VND0000003,FAILED
ATTEMPT0106758,ACC0023783,BRW0008990,2026-03-24 05:59:17,CALL0038013,AGT0000040,4,VND0000001,FAILED
ATTEMPT0106759,ACC0008344,BRW0003038,2026-04-10 14:55:01,CALL0046678,AGT0000358,4,VND0000005,CONNECTED
ATTEMPT0106760,ACC0027294,BRW0003526,2026-02-28 20:59:07,CALL0001398,AGT0000482,1,VND0000003,CONNECTED
ATTEMPT0106761,ACC0022899,BRW0007647,2026-05-24 10:44:06,CALL0064919,AGT0000120,7,VND0000011,NO_ANSWER
ATTEMPT0106762,ACC0000553,BRW0009377,2026-03-30 14:43:23,CALL0020268,AGT0000270,1,VND0000002,RINGING
ATTEMPT0106763,ACC0025893,BRW0002850,2026-08-04 17:33:50,CALL0009980,AGT0000704,1,VND0000015,BUSY
ATTEMPT0106764,ACC0020034,BRW0004868,2026-03-11 16:20:16,CALL0032802,AGT0000089,6,VND0000012,FAILED
ATTEMPT0106765,ACC0027859,BRW0004071,2026-02-22 22:11:09,CALL0051104,AGT0000597,7,VND0000015,BUSY
ATTEMPT0106766,ACC0028043,BRW0010734,2026-06-18 07:54:43,CALL0049235,AGT0000948,3,VND0000009,NO_ANSWER
ATTEMPT0106767,ACC0029204,BRW0007095,2026-01-25 02:48:37,CALL0013245,AGT0000549,5,VND0000013,RINGING
ATTEMPT0106768,ACC0009430,BRW0008137,2026-05-10 03:49:13,CALL0082106,AGT0000733,6,VND0000003,CONNECTED
ATTEMPT0106769,ACC0012081,BRW0011848,2026-06-01 01:52:25,CALL0022941,AGT0000471,6,VND0000009,RINGING
ATTEMPT0106770,ACC0018688,BRW0009398,2026-05-21 19:48:07,CALL0068586,AGT0000588,5,VND0000003,FAILED
ATTEMPT0106771,ACC0024167,BRW0007594,2026-03-31 08:04:47,CALL0004069,AGT0000510,2,VND0000007,BUSY
ATTEMPT0106772,ACC0007165,BRW0006711,2026-03-31 20:09:43,CALL0028457,AGT0000376,3,VND0000015,FAILED
ATTEMPT0106773,ACC0016645,BRW0007037,2026-05-06 02:42:29,CALL0041678,AGT0000257,4,VND0000005,BUSY
ATTEMPT0106774,ACC0015179,BRW0003167,2026-03-25 15:17:37,CALL0084136,AGT0000123,5,VND0000001,NO_ANSWER
ATTEMPT0106775,ACC0005239,BRW0010864,2026-06-05 23:16:41,CALL0039068,AGT0000398,7,VND0000009,RINGING
ATTEMPT0106776,ACC0007561,BRW0010190,2026-07-05 08:14:25,CALL0076112,AGT0000642,7,VND0000001,CONNECTED
ATTEMPT0106777,ACC0029654,BRW0011005,2026-06-21 03:11:05,CALL0056796,AGT0000248,7,VND0000015,NO_ANSWER
ATTEMPT0106778,ACC0023457,BRW0009350,2026-06-10 12:09:57,CALL0076106,AGT0000624,5,VND0000014,FAILED
ATTEMPT0106779,ACC0024309,BRW0002838,2026-05-11 09:32:07,CALL0043898,AGT0000646,4,VND0000013,CONNECTED
ATTEMPT0106780,ACC0002817,BRW0006830,2026-08-01 19:14:18,CALL0024929,AGT0000178,6,VND0000013,NO_ANSWER
ATTEMPT0106781,ACC0011446,BRW0006205,2026-01-16 10:01:49,CALL0010732,AGT0000131,4,VND0000002,BUSY
ATTEMPT0106782,ACC0012982,BRW0001271,2026-08-05 06:59:01,CALL0055813,AGT0000515,5,VND0000005,CONNECTED
ATTEMPT0106783,ACC0009185,BRW0010847,2026-02-10 06:23:33,CALL0017876,AGT0000584,2,VND0000014,CONNECTED
ATTEMPT0106784,ACC0004305,BRW0002299,2026-08-04 03:00:50,CALL0054351,AGT0000623,7,VND0000001,BUSY
ATTEMPT0106785,ACC0001788,BRW0011420,2026-02-09 15:07:51,CALL0074519,AGT0000252,3,VND0000010,FAILED
ATTEMPT0106786,ACC0005624,BRW0001863,2026-06-30 04:16:44,CALL0053284,AGT0000532,7,,RINGING
ATTEMPT0106787,ACC0019319,BRW0010284,2026-07-08 06:45:09,CALL0057276,AGT0000953,4,VND0000001,BUSY
ATTEMPT0106788,ACC0016570,BRW0003888,2026-01-08 06:26:31,CALL0075756,AGT0000209,4,VND0000015,NO_ANSWER
ATTEMPT0106789,ACC0028544,BRW0007386,2026-08-01 10:41:22,CALL0004845,AGT0000114,6,VND0000014,RINGING
ATTEMPT0106790,ACC0009431,BRW0000325,2026-08-07 16:38:37,CALL0072193,AGT0000464,6,VND0000010,BUSY
ATTEMPT0106791,ACC0002199,BRW0006915,2026-08-02 15:39:54,CALL0004810,AGT0000141,3,VND0000013,RINGING
ATTEMPT0106792,ACC0028433,BRW0008582,2026-07-26 11:00:42,CALL0055851,AGT0000225,5,VND0000013,FAILED
ATTEMPT0106793,ACC0029492,BRW0008280,2026-04-12 19:53:50,CALL0061025,AGT0000450,5,VND0000015,NO_ANSWER
ATTEMPT0106794,ACC0028289,BRW0011602,2026-03-21 13:14:11,CALL0083306,AGT0000428,1,VND0000004,BUSY
ATTEMPT0106795,ACC0004426,BRW0006920,2026-04-24 04:24:47,CALL0011395,AGT0000349,6,VND0000014,BUSY
ATTEMPT0106796,ACC0012158,BRW0003600,2026-01-18 23:42:24,CALL0055802,AGT0000557,3,VND0000006,CONNECTED
ATTEMPT0106797,ACC0011523,BRW0001204,2026-03-19 12:05:00,CALL0060689,AGT0000259,2,,CONNECTED
ATTEMPT0106798,ACC0004124,BRW0005458,2026-02-12 19:40:11,CALL0076381,AGT0000572,7,VND0000006,BUSY
ATTEMPT0106799,ACC0027607,BRW0006623,2026-05-19 18:01:40,CALL0076698,AGT0000230,7,VND0000010,NO_ANSWER
ATTEMPT0106800,ACC0010501,BRW0009734,2026-02-22 21:20:40,CALL0027003,AGT0000525,3,VND0000015,NO_ANSWER
ATTEMPT0106801,ACC0019842,BRW0008124,2026-02-01 09:31:03,CALL0029197,AGT0000714,6,VND0000007,BUSY
ATTEMPT0106802,ACC0016106,BRW0008022,2026-03-12 01:07:17,CALL0015166,AGT0000201,6,VND0000010,FAILED
ATTEMPT0106803,ACC0015345,BRW0006515,2026-05-27 03:06:11,CALL0046125,AGT0000917,6,VND0000008,CONNECTED
ATTEMPT0106804,ACC0028772,BRW0006660,2026-05-21 07:52:28,CALL0058274,AGT0000842,7,VND0000014,CONNECTED
ATTEMPT0106805,ACC0017982,BRW0002532,2026-05-05 20:30:47,CALL0027765,AGT0000166,2,VND0000015,CONNECTED
ATTEMPT0106806,ACC0024627,BRW0010284,2026-03-05 18:25:04,CALL0057933,AGT0000490,5,VND0000003,FAILED
ATTEMPT0106807,ACC0019464,BRW0006544,2026-03-23 23:36:24,CALL0053494,AGT0000549,3,VND0000012,FAILED
ATTEMPT0106808,ACC0016186,BRW0008208,2026-03-19 08:52:01,CALL0053825,AGT0000301,7,VND0000001,FAILED
ATTEMPT0106809,ACC0013198,BRW0010297,2026-03-21 11:52:48,CALL0054329,AGT0000299,6,VND0000014,BUSY
ATTEMPT0106810,ACC0007741,BRW0006260,2026-06-30 12:43:40,CALL0049647,AGT0000889,6,VND0000001,BUSY
ATTEMPT0106811,ACC0000713,BRW0005146,2026-08-01 12:47:03,CALL0002414,AGT0000462,3,VND0000007,FAILED
ATTEMPT0106812,ACC0023073,BRW0005923,2026-05-20 11:50:53,CALL0005368,AGT0000327,7,VND0000012,CONNECTED
ATTEMPT0106813,ACC0028117,BRW0002675,2026-05-01 12:20:22,CALL0060844,AGT0000834,7,VND0000007,CONNECTED
ATTEMPT0106814,ACC0016505,BRW0000434,2026-03-19 17:55:10,CALL0031766,AGT0000152,4,VND0000011,RINGING
ATTEMPT0106815,ACC0008086,BRW0011777,2026-01-12 22:03:42,CALL0023808,AGT0000652,2,VND0000004,RINGING
ATTEMPT0106816,ACC0007581,BRW0004055,2026-01-08 13:55:39,CALL0062815,AGT0000873,6,VND0000003,RINGING
ATTEMPT0106817,ACC0018537,BRW0002260,2026-03-29 15:00:29,CALL0027463,AGT0000861,3,VND0000004,BUSY
ATTEMPT0106818,ACC0028598,BRW0009507,2026-05-12 19:24:34,CALL0059607,AGT0000262,3,VND0000007,CONNECTED
ATTEMPT0106819,ACC0002320,BRW0007054,2026-05-22 17:24:39,CALL0023045,AGT0000076,2,VND0000009,CONNECTED
ATTEMPT0106820,ACC0000843,BRW0009751,2026-03-30 15:30:43,CALL0028965,AGT0000781,5,VND0000007,RINGING
ATTEMPT0106821,ACC0028429,BRW0001832,2026-04-22 22:05:38,CALL0057477,AGT0000402,2,VND0000007,NO_ANSWER
ATTEMPT0106822,ACC0015437,BRW0003389,2026-03-17 08:27:33,CALL0037127,AGT0000266,7,VND0000008,BUSY
ATTEMPT0106823,ACC0015377,BRW0008825,2026-03-05 05:34:33,CALL0055302,AGT0000291,7,VND0000001,RINGING
ATTEMPT0106824,ACC0015716,BRW0008170,2026-04-22 16:34:18,CALL0088731,AGT0000898,6,VND0000001,CONNECTED
ATTEMPT0106825,ACC0026934,BRW0006677,2026-02-13 05:03:08,CALL0069090,AGT0000643,7,VND0000001,FAILED
ATTEMPT0106826,ACC0021878,BRW0007797,2026-01-21 17:01:25,CALL0051656,AGT0000132,1,VND0000012,BUSY
ATTEMPT0106827,ACC0023936,BRW0009110,2026-01-21 18:07:21,CALL0037299,AGT0000090,6,VND0000005,RINGING
ATTEMPT0106828,ACC0021150,BRW0010773,2026-06-30 09:46:28,CALL0020187,AGT0000589,3,VND0000002,RINGING
ATTEMPT0106829,ACC0021468,BRW0003168,2026-04-20 06:11:36,CALL0072884,AGT0000949,1,VND0000009,BUSY
ATTEMPT0106830,ACC0016032,BRW0006864,2026-03-27 21:01:27,CALL0037530,AGT0000546,2,VND0000012,BUSY
