whatsapp_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
WHATSAPP_EVENT0053964,ACC0014952,BRW0000934,2026-01-30 08:32:20,MSG000014540,DELIVERED,REMINDER_01,VND0000002
WHATSAPP_EVENT0053965,ACC0027991,BRW0010136,2026-05-16 11:11:43,MSG000009974,FAILED,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0053966,ACC0004395,BRW0004156,2026-05-25 13:05:07,MSG000024783,PAYMENT_CLICK,REMINDER_01,VND0000013
WHATSAPP_EVENT0053967,ACC0018051,BRW0009622,2026-03-04 11:36:45,MSG000005205,PAYMENT_CLICK,PTP_01,VND0000006
WHATSAPP_EVENT0053968,ACC0014333,BRW0008354,2026-05-25 03:02:43,MSG000041975,SENT,PTP_01,VND0000003
WHATSAPP_EVENT0053969,ACC0005750,BRW0002815,2026-01-24 09:21:05,MSG000019405,FAILED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0053970,ACC0005205,BRW0008589,2026-06-20 14:09:47,MSG000018914,FAILED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0053971,ACC0010269,BRW0000942,2026-04-13 22:44:40,MSG000015959,FAILED,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0053972,ACC0000775,BRW0004571,2026-07-20 12:09:39,MSG000004629,PAYMENT_CLICK,REMINDER_01,VND0000008
WHATSAPP_EVENT0053973,ACC0017238,BRW0009360,2026-03-10 04:08:57,MSG000047886,FAILED,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0053974,ACC0008718,BRW0002953,2026-02-23 20:01:14,MSG000006726,READ,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0053975,ACC0019266,BRW0011173,2026-02-15 15:01:06,MSG000005487,PAYMENT_CLICK,PTP_01,VND0000004
WHATSAPP_EVENT0053976,ACC0006931,BRW0010694,2026-02-10 04:05:04,MSG000034507,DELIVERED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0053977,ACC0000525,BRW0002591,2026-04-20 22:43:33,MSG000037563,READ,LEGAL_NOTICE,VND0000009
WHATSAPP_EVENT0053978,ACC0029823,BRW0001650,2026-01-01 15:37:27,MSG000015731,REPLIED,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0053979,ACC0010798,BRW0010315,2026-06-05 20:12:41,MSG000018520,FAILED,PTP_01,VND0000015
WHATSAPP_EVENT0053980,ACC0000485,BRW0005191,2026-03-26 22:33:29,MSG000000123,DELIVERED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0053981,ACC0014702,BRW0006849,2026-08-06 14:59:36,MSG000009837,REPLIED,FIELD_VISIT,VND0000015
WHATSAPP_EVENT0053982,ACC0003815,BRW0011881,2026-07-05 07:14:40,MSG000035152,READ,PTP_01,VND0000005
WHATSAPP_EVENT0053983,ACC0004726,BRW0006310,2026-04-04 19:04:42,MSG000029096,REPLIED,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0053984,ACC0016548,BRW0004585,2026-01-11 09:32:30,MSG000017370,DELIVERED,PTP_01,VND0000002
WHATSAPP_EVENT0053985,ACC0006916,BRW0000596,2026-03-25 07:53:22,MSG000004601,FAILED,PTP_01,VND0000005
WHATSAPP_EVENT0053986,ACC0022823,BRW0000126,2026-06-16 02:05:25,MSG000013156,READ,REMINDER_01,VND0000001
WHATSAPP_EVENT0053987,ACC0004612,BRW0000477,2026-04-08 04:25:49,MSG000009324,REPLIED,REMINDER_01,VND0000001
WHATSAPP_EVENT0053988,ACC0013846,BRW0002432,2026-01-27 11:42:28,MSG000032789,PAYMENT_CLICK,LEGAL_NOTICE,VND0000011
WHATSAPP_EVENT0053989,ACC0019604,BRW0003389,2026-02-28 23:46:07,MSG000007346,DELIVERED,REMINDER_01,VND0000011
WHATSAPP_EVENT0053990,ACC0006408,BRW0002287,2026-01-07 17:01:14,MSG000049213,DELIVERED,REMINDER_01,VND0000006
WHATSAPP_EVENT0053991,ACC0004770,BRW0008349,2026-05-15 20:01:29,MSG000013208,READ,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0053992,ACC0020520,BRW0006465,2026-06-20 03:23:52,MSG000003179,DELIVERED,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0053993,ACC0024007,BRW0002443,2026-06-11 09:12:12,MSG000010785,FAILED,PTP_01,VND0000010
WHATSAPP_EVENT0053994,ACC0027803,BRW0002094,2026-05-18 03:45:43,MSG000011100,FAILED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0053995,ACC0013237,BRW0009807,2026-05-28 13:31:56,MSG000044203,SENT,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0053996,ACC0015385,BRW0011332,2026-06-27 04:22:56,MSG000015459,REPLIED,REMINDER_01,VND0000007
WHATSAPP_EVENT0053997,ACC0021195,BRW0002244,2026-02-20 22:34:53,MSG000034751,SENT,REMINDER_01,VND0000014
WHATSAPP_EVENT0053998,ACC0013031,BRW0003648,2026-02-14 07:46:28,MSG000029357,REPLIED,REMINDER_01,VND0000008
WHATSAPP_EVENT0053999,ACC0018644,BRW0005729,2026-03-10 18:28:15,MSG000006043,FAILED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0054000,ACC0007213,BRW0008812,2026-04-09 01:42:14,MSG000001778,FAILED,REMINDER_01,VND0000013
WHATSAPP_EVENT0054001,ACC0019819,BRW0003692,2026-05-17 01:22:04,MSG000029791,READ,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0054002,ACC0019672,BRW0004741,2026-01-18 11:03:57,MSG000021303,DELIVERED,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0054003,ACC0021443,BRW0002956,2026-07-09 05:10:16,MSG000037805,READ,PTP_01,VND0000015
WHATSAPP_EVENT0054004,ACC0020738,BRW0000826,2026-01-28 04:02:53,MSG000029301,DELIVERED,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0054005,ACC0004531,BRW0010821,2026-02-21 14:31:32,MSG000012036,REPLIED,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0054006,ACC0018112,BRW0002025,2026-07-14 13:17:52,MSG000049932,DELIVERED,REMINDER_01,VND0000011
WHATSAPP_EVENT0054007,ACC0003289,BRW0004251,2026-04-17 15:05:47,MSG000023821,REPLIED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0054008,ACC0008636,BRW0005014,2026-06-03 20:05:58,MSG000015385,READ,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0054009,ACC0002014,BRW0007965,2026-08-01 11:33:13,MSG000047005,READ,PTP_01,VND0000009
WHATSAPP_EVENT0054010,ACC0013056,BRW0002342,2026-07-25 09:35:39,MSG000047977,PAYMENT_CLICK,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0054011,ACC0014674,BRW0011529,2026-03-26 19:57:59,MSG000033985,SENT,FIELD_VISIT,VND0000012
WHATSAPP_EVENT0054012,ACC0020450,BRW0008907,2026-01-07 08:21:10,MSG000039211,FAILED,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0054013,ACC0024491,BRW0011371,2026-06-11 23:59:43,MSG000024350,READ,PAYMENT_LINK,VND0000004
WHATSAPP_EVENT0054014,ACC0000172,BRW0009377,2026-01-21 17:13:16,MSG000032022,DELIVERED,PTP_01,VND0000004
WHATSAPP_EVENT0054015,ACC0000231,BRW0008108,2026-01-01 17:57:57,MSG000006869,FAILED,PTP_01,VND0000012
WHATSAPP_EVENT0054016,ACC0021766,BRW0009170,2026-06-10 11:32:40,MSG000023415,READ,PTP_01,VND0000010
WHATSAPP_EVENT0054017,ACC0027291,BRW0002101,2026-01-10 06:09:20,MSG000025147,SENT,REMINDER_01,VND0000014
WHATSAPP_EVENT0054018,ACC0016652,BRW0010853,2026-08-08 10:24:58,MSG000035398,REPLIED,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0054019,ACC0021203,BRW0001713,2026-03-09 01:34:09,MSG000047354,PAYMENT_CLICK,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0054020,ACC0023575,BRW0011060,2026-07-19 22:36:36,MSG000037187,READ,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0054021,ACC0001259,BRW0000799,2026-01-26 08:35:26,MSG000022487,SENT,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0054022,ACC0022770,BRW0000074,2026-02-07 14:20:00,MSG000026028,REPLIED,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0054023,ACC0019107,BRW0008075,2026-05-03 19:12:07,MSG000003925,PAYMENT_CLICK,LEGAL_NOTICE,VND0000015
WHATSAPP_EVENT0054024,ACC0005332,BRW0007097,2026-03-21 18:38:38,MSG000016322,FAILED,REMINDER_01,VND0000001
WHATSAPP_EVENT0054025,ACC0011453,BRW0007114,2026-01-27 04:35:43,MSG000048813,PAYMENT_CLICK,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0054026,ACC0004490,BRW0000745,2026-06-26 00:06:38,MSG000025964,DELIVERED,PTP_01,VND0000004
WHATSAPP_EVENT0054027,ACC0006971,BRW0008802,2026-04-08 18:02:17,MSG000019289,DELIVERED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0054028,ACC0014541,BRW0008417,2026-02-11 11:34:57,MSG000018409,SENT,REMINDER_01,VND0000012
WHATSAPP_EVENT0054029,ACC0009227,BRW0005527,2026-01-01 06:14:10,MSG000027124,READ,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0054030,ACC0015555,BRW0003982,2026-01-16 21:50:52,MSG000033214,REPLIED,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0054031,ACC0015400,BRW0003918,2026-06-18 03:40:52,MSG000011645,FAILED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0054032,ACC0018876,BRW0006527,2026-03-05 00:46:33,MSG000041680,REPLIED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0054033,ACC0006427,BRW0000054,2026-07-26 00:39:10,MSG000040241,READ,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0054034,ACC0018989,BRW0004362,2026-01-14 23:42:15,MSG000009944,SENT,PTP_01,VND0000003
WHATSAPP_EVENT0054035,ACC0017848,BRW0000538,2026-06-10 06:58:09,MSG000019436,PAYMENT_CLICK,REMINDER_01,VND0000013
WHATSAPP_EVENT0054036,ACC0028789,BRW0011297,2026-01-09 13:04:44,MSG000012627,REPLIED,REMINDER_01,VND0000014
WHATSAPP_EVENT0054037,ACC0023784,BRW0001073,2026-02-26 15:12:03,MSG000045038,FAILED,PTP_01,VND0000011
WHATSAPP_EVENT0054038,ACC0009776,BRW0002910,2026-03-01 17:13:49,MSG000030882,SENT,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0054039,ACC0023405,BRW0003142,2026-07-09 09:16:07,MSG000045917,DELIVERED,PTP_01,VND0000007
WHATSAPP_EVENT0054040,ACC0019081,BRW0006129,2026-01-29 22:09:17,MSG000019346,PAYMENT_CLICK,PTP_01,VND0000007
WHATSAPP_EVENT0054041,ACC0017976,BRW0005302,2026-01-17 06:05:34,MSG000049706,SENT,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0054042,ACC0004123,BRW0009235,2026-08-03 07:50:04,MSG000045335,READ,LEGAL_NOTICE,VND0000013
WHATSAPP_EVENT0054043,ACC0013873,BRW0010925,2026-03-05 13:36:17,MSG000011764,SENT,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0054044,ACC0007420,BRW0002743,2026-05-01 09:19:46,MSG000038504,SENT,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0054045,ACC0022291,BRW0011609,2026-07-08 01:37:21,MSG000033043,PAYMENT_CLICK,PTP_01,VND0000001
WHATSAPP_EVENT0054046,ACC0011831,BRW0001795,2026-04-17 04:22:02,MSG000033096,DELIVERED,PTP_01,VND0000015
WHATSAPP_EVENT0054047,ACC0004208,BRW0002961,2026-01-14 12:05:25,MSG000010840,PAYMENT_CLICK,LEGAL_NOTICE,VND0000004
WHATSAPP_EVENT0054048,ACC0011372,BRW0002997,2026-03-19 20:41:54,MSG000009671,REPLIED,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0054049,ACC0011434,BRW0001177,2026-01-05 17:20:03,MSG000024097,DELIVERED,PTP_01,VND0000006
WHATSAPP_EVENT0054050,ACC0028141,BRW0009037,2026-06-17 01:08:16,MSG000026194,READ,PAYMENT_LINK,VND0000005
WHATSAPP_EVENT0054051,ACC0013360,BRW0006934,2026-04-05 01:42:09,MSG000027480,DELIVERED,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0054052,ACC0023911,BRW0006838,2026-01-27 13:34:41,MSG000020163,FAILED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0054053,ACC0017503,BRW0008813,2026-05-13 21:26:57,MSG000015984,FAILED,REMINDER_01,VND0000002
WHATSAPP_EVENT0054054,ACC0018934,BRW0007236,2026-07-12 16:40:56,MSG000007595,PAYMENT_CLICK,PTP_01,VND0000003
WHATSAPP_EVENT0054055,ACC0000911,BRW0004409,2026-04-05 16:49:16,MSG000048889,READ,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0054056,ACC0024749,BRW0001795,2026-03-08 19:43:42,MSG000020446,READ,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0054057,ACC0007091,BRW0010057,2026-02-12 20:55:42,MSG000027554,REPLIED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0054058,ACC0020239,BRW0011591,2026-06-06 10:27:26,MSG000020791,REPLIED,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0054059,ACC0025171,BRW0002423,2026-06-30 10:33:18,MSG000002788,READ,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0054060,ACC0014094,BRW0007984,2026-07-29 01:17:02,MSG000032745,DELIVERED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0054061,ACC0016551,BRW0005896,2026-08-08 08:32:51,MSG000043654,READ,REMINDER_01,VND0000015
WHATSAPP_EVENT0054062,ACC0020299,BRW0010911,2026-03-24 13:45:24,MSG000043559,READ,REMINDER_01,VND0000003
WHATSAPP_EVENT0054063,ACC0000853,BRW0007536,2026-08-06 08:47:58,MSG000046464,DELIVERED,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0054064,ACC0011181,BRW0004032,2026-05-16 19:59:40,MSG000002670,FAILED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0054065,ACC0015517,BRW0005739,2026-04-07 15:50:54,MSG000046388,DELIVERED,PTP_01,VND0000010
WHATSAPP_EVENT0054066,ACC0006064,BRW0006090,2026-05-18 09:15:23,MSG000004036,SENT,REMINDER_01,VND0000006
WHATSAPP_EVENT0054067,ACC0024099,BRW0002843,2026-03-09 01:28:53,MSG000009957,REPLIED,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0054068,ACC0011983,BRW0005193,2026-06-13 17:16:02,MSG000041683,PAYMENT_CLICK,REMINDER_01,VND0000011
WHATSAPP_EVENT0054069,ACC0020424,BRW0004993,2026-01-17 10:09:47,MSG000029864,FAILED,PTP_01,VND0000015
WHATSAPP_EVENT0054070,ACC0025363,BRW0004728,2026-07-26 16:49:54,MSG000038185,READ,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0054071,ACC0029695,BRW0007424,2026-01-23 01:16:15,MSG000003981,REPLIED,REMINDER_01,VND0000003
WHATSAPP_EVENT0054072,ACC0025824,BRW0009581,2026-02-01 13:47:07,MSG000020567,PAYMENT_CLICK,LEGAL_NOTICE,VND0000003
WHATSAPP_EVENT0054073,ACC0016428,BRW0001226,2026-01-14 03:39:04,MSG000015589,DELIVERED,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0054074,ACC0000162,BRW0010233,2026-06-19 19:55:49,MSG000008931,SENT,PAYMENT_LINK,VND0000013
WHATSAPP_EVENT0054075,ACC0013166,BRW0001560,2026-03-26 01:49:59,MSG000031051,DELIVERED,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0054076,ACC0006388,BRW0011467,2026-03-08 02:25:59,MSG000031332,REPLIED,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0054077,ACC0028913,BRW0002092,2026-08-07 03:35:22,MSG000018460,FAILED,PAYMENT_LINK,VND0000011
WHATSAPP_EVENT0054078,ACC0017279,BRW0003356,2026-07-29 17:51:52,MSG000033150,REPLIED,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0054079,ACC0004233,BRW0003654,2026-03-26 06:48:29,MSG000024300,READ,PTP_01,VND0000014
WHATSAPP_EVENT0054080,ACC0009307,BRW0011899,2026-04-04 19:55:42,MSG000003785,SENT,FIELD_VISIT,VND0000008
WHATSAPP_EVENT0054081,ACC0007820,BRW0000817,2026-07-16 09:25:49,MSG000048652,PAYMENT_CLICK,LEGAL_NOTICE,VND0000011
WHATSAPP_EVENT0054082,ACC0009474,BRW0003779,2026-08-05 15:43:55,MSG000047569,FAILED,PTP_01,VND0000003
WHATSAPP_EVENT0054083,ACC0007921,BRW0000881,2026-05-25 07:43:46,MSG000029367,READ,REMINDER_01,VND0000006
WHATSAPP_EVENT0054084,ACC0007703,BRW0003840,2026-06-06 01:05:41,MSG000048602,READ,LEGAL_NOTICE,VND0000005
WHATSAPP_EVENT0054085,ACC0020341,BRW0000886,2026-04-19 03:10:06,MSG000027390,PAYMENT_CLICK,REMINDER_01,VND0000011
WHATSAPP_EVENT0054086,ACC0006449,BRW0008800,2026-02-25 09:56:23,MSG000028927,FAILED,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0054087,ACC0024767,BRW0004404,2026-04-04 03:22:56,MSG000025221,READ,PAYMENT_LINK,VND0000001
WHATSAPP_EVENT0054088,ACC0008848,BRW0000520,2026-02-21 03:48:56,MSG000033812,READ,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0054089,ACC0007813,BRW0010184,2026-08-05 23:08:10,MSG000028412,SENT,PTP_01,VND0000008
WHATSAPP_EVENT0054090,ACC0026927,BRW0001833,2026-05-13 06:33:44,MSG000037835,REPLIED,PAYMENT_LINK,VND0000009
WHATSAPP_EVENT0054091,ACC0017180,BRW0001576,2026-06-04 15:49:26,MSG000013111,SENT,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0054092,ACC0010633,BRW0006105,2026-06-15 00:58:02,MSG000015071,PAYMENT_CLICK,PTP_01,VND0000012
WHATSAPP_EVENT0054093,ACC0004099,BRW0008871,2026-07-08 01:13:43,MSG000025952,REPLIED,PAYMENT_LINK,VND0000007
WHATSAPP_EVENT0054094,ACC0006523,BRW0004649,2026-06-17 10:24:36,MSG000033618,DELIVERED,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0054095,ACC0001966,BRW0000995,2026-07-18 07:03:05,MSG000046229,SENT,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0054096,ACC0015294,BRW0011862,2026-03-04 19:28:22,MSG000020944,REPLIED,FIELD_VISIT,VND0000013
WHATSAPP_EVENT0054097,ACC0019951,BRW0000678,2026-04-22 07:48:13,MSG000015907,READ,PTP_01,VND0000010
WHATSAPP_EVENT0054098,ACC0004773,BRW0008467,2026-06-23 02:11:07,MSG000023127,READ,FIELD_VISIT,VND0000011
WHATSAPP_EVENT0054099,ACC0028482,BRW0008703,2026-02-10 00:16:59,MSG000023110,SENT,PTP_01,VND0000006
WHATSAPP_EVENT0054100,ACC0027850,BRW0003969,2026-03-18 22:32:57,MSG000029540,SENT,PTP_01,VND0000013
WHATSAPP_EVENT0054101,ACC0014791,BRW0004322,2026-04-04 05:35:25,MSG000009196,DELIVERED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0054102,ACC0009260,BRW0006373,2026-04-20 08:49:01,MSG000028424,SENT,FIELD_VISIT,VND0000010
WHATSAPP_EVENT0054103,ACC0010552,BRW0007818,2026-01-30 03:33:11,MSG000040769,REPLIED,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0054104,ACC0023797,BRW0005626,2026-06-05 17:56:56,MSG000027603,READ,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0054105,ACC0002228,BRW0000678,2026-05-19 21:53:59,MSG000044298,READ,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0054106,ACC0029846,BRW0004727,2026-04-01 02:03:23,MSG000004871,SENT,PTP_01,VND0000002
WHATSAPP_EVENT0054107,ACC0026727,BRW0007978,2026-03-15 08:45:17,MSG000017821,PAYMENT_CLICK,PTP_01,VND0000012
WHATSAPP_EVENT0054108,ACC0003659,BRW0002535,2026-03-04 05:20:05,MSG000009493,SENT,REMINDER_01,VND0000002
WHATSAPP_EVENT0054109,ACC0027928,BRW0000496,2026-05-10 17:16:03,MSG000023232,REPLIED,FIELD_VISIT,VND0000014
WHATSAPP_EVENT0054110,ACC0021479,BRW0008811,2026-04-19 12:06:51,MSG000039569,PAYMENT_CLICK,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0054111,ACC0002675,BRW0003038,2026-01-10 01:23:50,MSG000000324,REPLIED,FIELD_VISIT,VND0000006
WHATSAPP_EVENT0054112,ACC0007801,BRW0007420,2026-05-08 09:38:22,MSG000047327,PAYMENT_CLICK,FIELD_VISIT,VND0000004
WHATSAPP_EVENT0054113,ACC0019281,BRW0003769,2026-07-20 17:48:51,MSG000006756,PAYMENT_CLICK,FIELD_VISIT,VND0000003
WHATSAPP_EVENT0054114,ACC0025619,BRW0003290,2026-06-01 16:19:04,MSG000045469,READ,LEGAL_NOTICE,VND0000010
WHATSAPP_EVENT0054115,ACC0018557,BRW0004198,2026-01-26 18:38:16,MSG000014792,SENT,PTP_01,VND0000014
WHATSAPP_EVENT0054116,ACC0006761,BRW0011687,2026-03-01 20:06:13,MSG000047538,SENT,REMINDER_01,VND0000008
WHATSAPP_EVENT0054117,ACC0010433,BRW0001612,2026-01-21 15:30:24,MSG000006299,DELIVERED,REMINDER_01,VND0000015
WHATSAPP_EVENT0054118,ACC0009260,BRW0000207,2026-07-16 09:59:38,MSG000021382,READ,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0054119,ACC0023407,BRW0009269,2026-05-22 08:25:43,MSG000046144,REPLIED,PTP_01,VND0000003
WHATSAPP_EVENT0054120,ACC0014118,BRW0005041,2026-05-09 08:08:54,MSG000035919,PAYMENT_CLICK,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0054121,ACC0028785,BRW0009177,2026-02-23 18:00:49,MSG000042088,READ,PAYMENT_LINK,VND0000005
WHATSAPP_EVENT0054122,ACC0016655,BRW0008616,2026-07-23 08:10:21,MSG000017486,REPLIED,PAYMENT_LINK,VND0000010
WHATSAPP_EVENT0054123,ACC0017854,BRW0006282,2026-04-24 06:51:31,MSG000015407,READ,PAYMENT_LINK,VND0000014
WHATSAPP_EVENT0054124,ACC0007851,BRW0011832,2026-04-15 20:43:13,MSG000042647,PAYMENT_CLICK,REMINDER_01,VND0000012
WHATSAPP_EVENT0054125,ACC0012991,BRW0011305,2026-04-10 22:57:02,MSG000003474,FAILED,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0054126,ACC0019936,BRW0000197,2026-06-23 21:11:07,MSG000008460,READ,REMINDER_01,VND0000002
WHATSAPP_EVENT0054127,ACC0005140,BRW0006528,2026-03-18 08:58:30,MSG000014999,DELIVERED,PTP_01,VND0000015
WHATSAPP_EVENT0054128,ACC0027397,BRW0002912,2026-05-21 03:49:51,MSG000039271,PAYMENT_CLICK,LEGAL_NOTICE,VND0000014
WHATSAPP_EVENT0054129,ACC0008667,BRW0001023,2026-01-30 22:37:20,MSG000036270,REPLIED,REMINDER_01,VND0000011
WHATSAPP_EVENT0054130,ACC0029864,BRW0000678,2026-07-29 09:23:18,MSG000013373,DELIVERED,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0054131,ACC0026443,BRW0003953,2026-05-16 20:43:03,MSG000010572,SENT,FIELD_VISIT,VND0000005
WHATSAPP_EVENT0054132,ACC0007051,BRW0011532,2026-01-11 20:22:41,MSG000040286,READ,PTP_01,VND0000007
WHATSAPP_EVENT0054133,ACC0010527,BRW0001220,2026-01-16 03:24:12,MSG000041851,READ,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0054134,ACC0011472,BRW0003456,2026-06-30 11:03:42,MSG000019266,REPLIED,LEGAL_NOTICE,VND0000001
WHATSAPP_EVENT0054135,ACC0010437,BRW0004840,2026-06-11 13:51:12,MSG000011517,READ,FIELD_VISIT,VND0000002
WHATSAPP_EVENT0054136,ACC0011863,BRW0001588,2026-07-28 11:00:16,MSG000015548,DELIVERED,REMINDER_01,VND0000010
WHATSAPP_EVENT0054137,ACC0011106,BRW0011491,2026-06-12 18:14:07,MSG000023984,READ,PTP_01,VND0000008
WHATSAPP_EVENT0054138,ACC0007708,BRW0008168,2026-07-19 10:42:48,MSG000042796,PAYMENT_CLICK,FIELD_VISIT,VND0000009
WHATSAPP_EVENT0054139,ACC0006926,BRW0000002,2026-01-21 01:18:47,MSG000004977,FAILED,REMINDER_01,VND0000003
WHATSAPP_EVENT0054140,ACC0004477,BRW0006694,2026-02-28 19:47:59,MSG000004476,PAYMENT_CLICK,REMINDER_01,VND0000010
WHATSAPP_EVENT0054141,ACC0025743,BRW0004360,2026-05-09 07:51:24,MSG000010360,SENT,LEGAL_NOTICE,VND0000007
WHATSAPP_EVENT0054142,ACC0024421,BRW0001693,2026-07-08 04:43:32,MSG000021386,DELIVERED,LEGAL_NOTICE,VND0000006
WHATSAPP_EVENT0054143,ACC0022883,BRW0001660,2026-04-02 03:38:30,MSG000027845,PAYMENT_CLICK,REMINDER_01,VND0000008
WHATSAPP_EVENT0054144,ACC0003211,BRW0002694,2026-04-25 20:01:11,MSG000045696,SENT,LEGAL_NOTICE,VND0000008
WHATSAPP_EVENT0054145,ACC0020028,BRW0007481,2026-02-23 09:11:58,MSG000045803,FAILED,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0054146,ACC0023541,BRW0003546,2026-05-30 22:58:53,MSG000000361,FAILED,PAYMENT_LINK,VND0000012
WHATSAPP_EVENT0054147,ACC0009363,BRW0010729,2026-02-21 00:00:54,MSG000034435,FAILED,REMINDER_01,VND0000010
WHATSAPP_EVENT0054148,ACC0009481,BRW0000996,2026-01-23 22:31:04,MSG000025328,FAILED,PTP_01,VND0000006
WHATSAPP_EVENT0054149,ACC0021816,BRW0011064,2026-01-25 20:50:33,MSG000010062,READ,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0054150,ACC0015768,BRW0006365,2026-05-19 04:53:04,MSG000025292,FAILED,PAYMENT_LINK,VND0000002
WHATSAPP_EVENT0054151,ACC0013263,BRW0001003,2026-04-18 18:48:41,MSG000008233,REPLIED,PAYMENT_LINK,VND0000015
WHATSAPP_EVENT0054152,ACC0005840,BRW0009798,2026-07-20 02:35:28,MSG000008209,DELIVERED,LEGAL_NOTICE,VND0000012
WHATSAPP_EVENT0054153,ACC0013789,BRW0010597,2026-06-09 07:38:34,MSG000006113,FAILED,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0054154,ACC0006363,BRW0007034,2026-05-07 00:16:26,MSG000035558,REPLIED,PAYMENT_LINK,VND0000008
WHATSAPP_EVENT0054155,ACC0027334,BRW0010902,2026-01-03 16:04:43,MSG000025418,SENT,PAYMENT_LINK,VND0000006
WHATSAPP_EVENT0054156,ACC0013017,BRW0004241,2026-03-27 10:49:59,MSG000004165,SENT,PAYMENT_LINK,VND0000003
WHATSAPP_EVENT0054157,ACC0029885,BRW0005160,2026-01-25 19:19:51,MSG000032908,PAYMENT_CLICK,REMINDER_01,VND0000012
WHATSAPP_EVENT0054158,ACC0024141,BRW0000361,2026-07-22 00:49:43,MSG000026899,FAILED,PTP_01,VND0000010
