disposition_id,account_id,borrower_id,event_at,call_id,agent_id,disposition_code,disposition_version
DISPOSITION0024902,ACC0007498,BRW0007263,2026-03-01 10:56:47,CALL0066762,AGT0000545,CALLBACK,legacy
DISPOSITION0024903,ACC0013408,BRW0005786,2026-02-25 23:14:11,CALL0075034,AGT0000298,DISPUTE,legacy
DISPOSITION0024904,ACC0002799,BRW0006720,2026-03-10 13:37:30,CALL0089327,AGT0000096,DISPUTE,v1
DISPOSITION0024905,ACC0029479,BRW0004971,2026-01-24 21:16:28,CALL0044473,AGT0000836,NO_CONTACT,v1
DISPOSITION0024906,ACC0003924,BRW0009549,2026-06-30 10:51:48,CALL0002536,AGT0000477,PTP_BROKEN,legacy
DISPOSITION0024907,ACC0025213,BRW0000982,2026-04-03 15:52:59,CALL0050991,AGT0000764,PROMISE_TO_PAY,legacy
DISPOSITION0024908,ACC0006657,BRW0004506,2026-06-27 10:49:37,CALL0039767,AGT0000974,REFUSED,v1
DISPOSITION0024909,ACC0003715,BRW0000990,2026-03-23 05:37:42,CALL0001837,AGT0000033,PROMISE_TO_PAY,legacy
DISPOSITION0024910,ACC0006339,BRW0000786,2026-01-21 21:35:23,CALL0053503,AGT0000747,DISPUTE,v2
DISPOSITION0024911,ACC0014962,BRW0008986,2026-07-15 04:59:42,CALL0065813,AGT0000010,CALLBACK,v1
DISPOSITION0024912,ACC0024715,BRW0006715,2026-05-18 05:20:07,CALL0089854,AGT0000879,REFUSED,v1
DISPOSITION0024913,ACC0002889,BRW0009559,2026-06-17 02:47:46,CALL0063786,AGT0000642,DISPUTE,v2
DISPOSITION0024914,ACC0010445,BRW0005307,2026-04-10 18:35:40,CALL0070787,AGT0000996,NO_CONTACT,legacy
DISPOSITION0024915,ACC0013597,BRW0001190,2026-02-03 02:10:35,CALL0038862,AGT0000845,CALLBACK,v2
DISPOSITION0024916,ACC0011587,BRW0000049,2026-06-07 23:47:54,CALL0073732,AGT0000227,REFUSED,legacy
DISPOSITION0024917,ACC0017791,BRW0010895,2026-01-21 19:59:59,CALL0084388,AGT0000562,NO_CONTACT,v2
DISPOSITION0024918,ACC0009040,BRW0005546,2026-04-25 15:01:05,CALL0071778,AGT0000762,REFUSED,v1
DISPOSITION0024919,ACC0020649,BRW0011903,2026-07-14 02:15:48,CALL0034265,AGT0000322,DISPUTE,v2
DISPOSITION0024920,ACC0028648,BRW0004771,2026-02-08 12:55:14,CALL0049899,AGT0000265,CALLBACK,v2
DISPOSITION0024921,ACC0000508,BRW0011262,2026-01-25 08:20:52,CALL0009555,AGT0000743,REFUSED,legacy
DISPOSITION0024922,ACC0028648,BRW0000182,2026-05-07 09:31:20,CALL0086657,AGT0000807,PAID,v1
DISPOSITION0024923,ACC0006380,BRW0002854,2026-03-04 13:02:39,CALL0029470,AGT0000366,PAID,v2
DISPOSITION0024924,ACC0029050,BRW0004155,2026-05-24 22:49:34,CALL0027725,AGT0000724,WRONG_NUMBER,v1
DISPOSITION0024925,ACC0027388,BRW0011845,2026-03-03 13:42:19,CALL0031599,AGT0000300,PTP,v2
DISPOSITION0024926,ACC0001943,BRW0005621,2026-05-30 07:12:30,CALL0078545,AGT0000098,PROMISE_TO_PAY,legacy
DISPOSITION0024927,ACC0019532,BRW0010782,2026-02-22 08:36:30,CALL0062505,AGT0000902,PTP,v1
DISPOSITION0024928,ACC0007356,BRW0005158,2026-06-07 18:57:31,CALL0072661,AGT0000413,REFUSED,v2
DISPOSITION0024929,ACC0019640,BRW0004975,2026-07-27 20:15:14,CALL0041273,AGT0000653,PTP,v2
DISPOSITION0024930,ACC0029959,BRW0000497,2026-01-19 09:17:42,CALL0009162,AGT0000570,NO_CONTACT,v2
DISPOSITION0024931,ACC0001306,BRW0007612,2026-03-14 16:13:56,CALL0072479,AGT0000984,CALLBACK,legacy
DISPOSITION0024932,ACC0003087,BRW0006217,2026-01-05 21:57:39,CALL0054093,AGT0000015,PAID,legacy
DISPOSITION0024933,ACC0010709,BRW0001816,2026-04-02 18:46:46,CALL0017333,AGT0000095,REFUSED,v2
DISPOSITION0024934,ACC0024664,BRW0003029,2026-03-15 13:32:33,CALL0039349,AGT0000807,CALLBACK,legacy
DISPOSITION0024935,ACC0012985,BRW0008410,2026-06-08 22:36:32,CALL0032619,AGT0000083,PTP,v2
DISPOSITION0024936,ACC0008552,BRW0002652,2026-02-20 05:54:16,CALL0046649,AGT0000118,CALLBACK,legacy
DISPOSITION0024937,ACC0015079,BRW0009376,2026-03-07 14:26:31,CALL0072719,AGT0000588,PTP,legacy
DISPOSITION0024938,ACC0020626,BRW0004666,2026-03-23 12:21:25,CALL0051903,AGT0000212,PTP_BROKEN,v2
DISPOSITION0024939,ACC0025717,BRW0009759,2026-06-28 23:04:30,CALL0008832,AGT0000881,NO_CONTACT,v2
DISPOSITION0024940,ACC0020746,BRW0004381,2026-04-19 09:45:20,CALL0003460,AGT0000776,PTP,v2
DISPOSITION0024941,ACC0003652,BRW0008752,2026-03-03 21:44:10,CALL0007890,AGT0000643,REFUSED,legacy
DISPOSITION0024942,ACC0029677,BRW0006213,2026-02-04 19:27:29,CALL0003595,AGT0000734,PTP,v2
DISPOSITION0024943,ACC0010038,BRW0002834,2026-05-10 09:14:22,CALL0012918,AGT0000605,NO_CONTACT,v1
DISPOSITION0024944,ACC0022056,BRW0001771,2026-06-07 00:28:05,CALL0053871,AGT0000613,PROMISE_TO_PAY,legacy
DISPOSITION0024945,ACC0011183,BRW0004089,2026-05-22 19:37:38,CALL0067834,AGT0000733,CALLBACK,legacy
DISPOSITION0024946,ACC0012377,BRW0008605,2026-04-01 20:30:37,CALL0055364,AGT0000550,WRONG_NUMBER,legacy
DISPOSITION0024947,ACC0004672,BRW0008832,2026-01-23 06:23:12,CALL0046304,AGT0000240,PTP_BROKEN,v2
DISPOSITION0024948,ACC0008841,BRW0007414,2026-02-06 12:49:18,CALL0023738,AGT0000488,PTP_BROKEN,v2
DISPOSITION0024949,ACC0001104,BRW0000438,2026-06-11 18:19:55,CALL0040361,AGT0000626,DISPUTE,legacy
DISPOSITION0024950,ACC0009648,BRW0009084,2026-03-30 14:40:35,CALL0012172,AGT0000180,DISPUTE,legacy
DISPOSITION0024951,ACC0011993,BRW0011617,2026-06-14 22:57:44,CALL0054367,AGT0000017,REFUSED,v2
DISPOSITION0024952,ACC0018536,BRW0006534,2026-03-30 03:18:06,CALL0012879,AGT0000445,PAID,v1
DISPOSITION0024953,ACC0021939,BRW0003751,2026-03-11 07:21:52,CALL0073066,AGT0000310,CALLBACK,legacy
DISPOSITION0024954,ACC0028886,BRW0010195,2026-06-06 04:46:25,CALL0006781,AGT0000691,NO_CONTACT,legacy
DISPOSITION0024955,ACC0002156,BRW0010129,2026-01-12 22:36:02,CALL0075415,AGT0000734,PROMISE_TO_PAY,legacy
DISPOSITION0024956,ACC0016122,BRW0010319,2026-04-26 06:45:32,CALL0023779,AGT0000371,DISPUTE,legacy
DISPOSITION0024957,ACC0015758,BRW0001631,2026-05-19 21:16:34,CALL0039506,AGT0000545,WRONG_NUMBER,v1
DISPOSITION0024958,ACC0013315,BRW0004815,2026-02-05 11:55:01,CALL0007007,AGT0000061,WRONG_NUMBER,v2
DISPOSITION0024959,ACC0022992,BRW0003370,2026-02-10 09:28:14,CALL0061706,AGT0000571,NO_CONTACT,v1
DISPOSITION0024960,ACC0010473,BRW0003575,2026-02-04 07:46:36,CALL0019149,AGT0000559,PTP_BROKEN,v2
DISPOSITION0024961,ACC0014595,BRW0008352,2026-07-08 08:44:36,CALL0047239,AGT0000288,PTP,v2
DISPOSITION0024962,ACC0019258,BRW0002953,2026-05-18 23:02:02,CALL0071259,AGT0000031,REFUSED,v1
DISPOSITION0024963,ACC0027624,BRW0011804,2026-03-24 10:36:39,CALL0043256,AGT0000161,CALLBACK,legacy
DISPOSITION0024964,ACC0001107,BRW0007248,2026-02-26 18:04:50,CALL0004572,AGT0000023,WRONG_NUMBER,v2
DISPOSITION0024965,ACC0019337,BRW0002736,2026-06-10 11:14:13,CALL0043820,AGT0000367,WRONG_NUMBER,v2
DISPOSITION0024966,ACC0009020,BRW0002046,2026-02-23 07:12:00,CALL0049550,AGT0000388,WRONG_NUMBER,v2
DISPOSITION0024967,ACC0020122,BRW0009149,2026-07-02 02:25:22,CALL0066857,AGT0000299,NO_CONTACT,legacy
DISPOSITION0024968,ACC0022222,BRW0009648,2026-07-03 22:51:32,CALL0011866,AGT0000105,PTP,v2
DISPOSITION0024969,ACC0005669,BRW0006900,2026-06-26 22:02:32,CALL0041356,AGT0000431,DISPUTE,v2
DISPOSITION0024970,ACC0009156,BRW0006703,2026-02-11 20:51:20,CALL0012414,AGT0000717,DISPUTE,v2
DISPOSITION0024971,ACC0006843,BRW0008685,2026-05-03 20:25:37,CALL0076802,AGT0000878,DISPUTE,v2
DISPOSITION0024972,ACC0025827,BRW0002512,2026-06-07 06:29:20,CALL0083081,AGT0000982,PTP,v1
DISPOSITION0024973,ACC0001669,BRW0009819,2026-06-02 06:15:20,CALL0022710,AGT0000843,PROMISE_TO_PAY,v1
DISPOSITION0024974,ACC0009287,BRW0008368,2026-06-11 07:11:33,CALL0059193,AGT0000969,PTP,legacy
DISPOSITION0024975,ACC0025069,BRW0002205,2026-01-02 08:29:15,CALL0044381,AGT0000638,PTP,legacy
DISPOSITION0024976,ACC0026684,BRW0011692,2026-03-09 13:21:52,CALL0047935,AGT0000538,NO_CONTACT,legacy
DISPOSITION0024977,ACC0026463,BRW0001270,2026-04-04 13:02:33,CALL0078975,AGT0000397,PROMISE_TO_PAY,legacy
DISPOSITION0024978,ACC0029541,BRW0000765,2026-03-03 22:56:49,CALL0052570,AGT0000354,DISPUTE,legacy
DISPOSITION0024979,ACC0002905,BRW0011152,2026-01-30 23:40:51,CALL0010227,AGT0000129,CALLBACK,legacy
DISPOSITION0024980,ACC0015742,BRW0003374,2026-03-12 03:18:40,CALL0016399,AGT0000794,PTP_BROKEN,v2
DISPOSITION0024981,ACC0029231,BRW0004228,2026-05-30 00:10:49,CALL0088661,AGT0000324,NO_CONTACT,v2
DISPOSITION0024982,ACC0002657,BRW0003546,2026-08-01 03:10:00,CALL0080127,AGT0000674,WRONG_NUMBER,v1
DISPOSITION0024983,ACC0007487,BRW0000261,2026-08-01 15:58:10,CALL0084795,AGT0000620,PAID,v1
DISPOSITION0024984,ACC0009301,BRW0005604,2026-04-06 14:25:15,CALL0030790,AGT0000514,PTP,v1
DISPOSITION0024985,ACC0006716,BRW0005836,2026-02-19 00:35:17,CALL0007045,AGT0000920,PTP,legacy
DISPOSITION0024986,ACC0000473,BRW0003057,2026-06-23 13:02:02,CALL0017036,AGT0000208,PTP,legacy
DISPOSITION0024987,ACC0003671,BRW0000385,2026-05-08 15:45:11,CALL0027833,AGT0000523,PROMISE_TO_PAY,legacy
DISPOSITION0024988,ACC0011782,BRW0000343,2026-06-13 11:09:44,CALL0066353,AGT0000333,WRONG_NUMBER,v1
DISPOSITION0024989,ACC0023861,BRW0000288,2026-05-03 23:00:12,CALL0070013,AGT0000958,PROMISE_TO_PAY,legacy
DISPOSITION0024990,ACC0029902,BRW0007340,2026-03-02 11:38:42,CALL0082309,AGT0000190,CALLBACK,legacy
DISPOSITION0024991,ACC0024396,BRW0003877,2026-04-22 12:28:15,CALL0025232,AGT0000201,CALLBACK,v2
DISPOSITION0024992,ACC0017005,BRW0001765,2026-04-13 17:57:20,CALL0027740,AGT0000002,PAID,legacy
DISPOSITION0024993,ACC0010259,BRW0007832,2026-06-27 06:55:12,CALL0008852,AGT0000600,PTP,v2
DISPOSITION0024994,ACC0007375,BRW0009389,2026-07-24 13:46:05,CALL0042976,AGT0000117,CALLBACK,v1
DISPOSITION0024995,ACC0013733,BRW0001061,2026-06-07 03:49:16,CALL0038928,AGT0000762,PAID,legacy
DISPOSITION0024996,ACC0008204,BRW0003909,2026-04-25 17:02:56,CALL0087657,AGT0000599,CALLBACK,v2
DISPOSITION0024997,ACC0023162,BRW0000916,2026-08-04 03:24:36,CALL0074438,AGT0000575,NO_CONTACT,v2
DISPOSITION0024998,ACC0017655,BRW0011021,2026-04-06 01:32:20,CALL0049410,AGT0000131,NO_CONTACT,v1
DISPOSITION0024999,ACC0025988,BRW0011250,2026-04-12 21:56:15,CALL0056920,AGT0000515,DISPUTE,v2
DISPOSITION0025000,ACC0025044,BRW0002296,2026-02-10 08:36:11,CALL0041901,AGT0000765,NO_CONTACT,v1
DISPOSITION0025001,ACC0024602,BRW0009908,2026-07-15 20:49:02,CALL0014527,AGT0000713,REFUSED,v1
DISPOSITION0025002,ACC0004620,BRW0005281,2026-01-25 11:04:19,CALL0048582,AGT0000411,CALLBACK,v2
DISPOSITION0025003,ACC0021533,BRW0003047,2026-02-07 22:15:56,CALL0007692,AGT0000651,DISPUTE,v1
DISPOSITION0025004,ACC0026018,BRW0009095,2026-05-08 20:41:09,CALL0033649,AGT0000036,REFUSED,v1
DISPOSITION0025005,ACC0009820,BRW0008068,2026-07-24 16:53:19,CALL0081658,AGT0000346,PAID,v2
DISPOSITION0025006,ACC0013509,BRW0005905,2026-06-20 07:02:16,CALL0040725,AGT0000868,PAID,v1
DISPOSITION0025007,ACC0021948,BRW0004352,2026-01-04 17:24:27,CALL0029581,AGT0000404,REFUSED,v2
DISPOSITION0025008,ACC0002902,BRW0002213,2026-06-20 10:38:05,CALL0048887,AGT0000909,WRONG_NUMBER,v2
DISPOSITION0025009,ACC0002349,BRW0005821,2026-02-23 21:09:03,CALL0085321,AGT0000848,PTP_BROKEN,legacy
DISPOSITION0025010,ACC0027362,BRW0003354,2026-06-24 14:26:17,CALL0064290,AGT0000592,WRONG_NUMBER,legacy
DISPOSITION0025011,ACC0001833,BRW0009141,2026-06-12 22:40:56,CALL0058091,AGT0000671,PTP_BROKEN,v1
DISPOSITION0025012,ACC0025716,BRW0007540,2026-08-08 07:27:36,CALL0011037,AGT0000902,WRONG_NUMBER,v1
DISPOSITION0025013,ACC0020314,BRW0003927,2026-01-09 12:16:39,CALL0053150,AGT0000333,PROMISE_TO_PAY,legacy
DISPOSITION0025014,ACC0027975,BRW0001084,2026-07-26 23:47:48,CALL0043454,AGT0000033,REFUSED,v1
DISPOSITION0025015,ACC0010271,BRW0000967,2026-04-01 08:06:21,CALL0044412,AGT0000797,PTP_BROKEN,v2
DISPOSITION0025016,ACC0014378,BRW0005233,2026-05-16 12:51:14,CALL0082914,AGT0000109,PROMISE_TO_PAY,v1
DISPOSITION0025017,ACC0024034,BRW0011955,2026-07-01 17:39:35,CALL0037887,AGT0000903,REFUSED,legacy
DISPOSITION0025018,ACC0002565,BRW0006763,2026-04-12 17:31:50,CALL0041396,AGT0000741,CALLBACK,v1
DISPOSITION0025019,ACC0009669,BRW0003848,2026-06-29 01:44:44,CALL0081465,AGT0000330,WRONG_NUMBER,v2
DISPOSITION0025020,ACC0016673,BRW0011271,2026-02-11 02:41:36,CALL0087194,AGT0000494,PAID,legacy
DISPOSITION0025021,ACC0025161,BRW0007250,2026-05-03 19:04:54,CALL0003189,AGT0000165,PROMISE_TO_PAY,v1
DISPOSITION0025022,ACC0009642,BRW0000419,2026-08-03 16:37:58,CALL0054124,AGT0000185,DISPUTE,v2
DISPOSITION0025023,ACC0019803,BRW0008595,2026-05-11 04:12:45,CALL0011567,AGT0000589,PROMISE_TO_PAY,legacy
DISPOSITION0025024,ACC0024300,BRW0011017,2026-02-25 09:48:07,CALL0077821,AGT0000567,PAID,legacy
DISPOSITION0025025,ACC0021009,BRW0000794,2026-07-22 07:52:24,CALL0017573,AGT0000808,CALLBACK,v2
DISPOSITION0025026,ACC0010576,BRW0003403,2026-05-05 16:42:51,CALL0046944,AGT0000399,PTP,v1
DISPOSITION0025027,ACC0024301,BRW0005251,2026-01-28 15:50:34,CALL0016798,AGT0000637,PTP_BROKEN,v1
DISPOSITION0025028,ACC0006983,BRW0008460,2026-04-19 22:40:33,CALL0072602,AGT0000730,DISPUTE,v1
DISPOSITION0025029,ACC0014127,BRW0005763,2026-05-04 18:37:52,CALL0023960,AGT0000315,PTP_BROKEN,legacy
DISPOSITION0025030,ACC0026363,BRW0011218,2026-04-18 15:32:46,CALL0040660,AGT0000388,PAID,legacy
DISPOSITION0025031,ACC0010978,BRW0006947,2026-01-21 09:57:05,CALL0089449,AGT0000921,PROMISE_TO_PAY,v1
DISPOSITION0025032,ACC0014872,BRW0002973,2026-07-12 19:41:02,CALL0084992,AGT0000450,PROMISE_TO_PAY,v1
DISPOSITION0025033,ACC0023548,BRW0005619,2026-06-15 17:14:21,CALL0037932,AGT0000018,PROMISE_TO_PAY,v2
DISPOSITION0025034,ACC0000083,BRW0006020,2026-05-08 09:46:45,CALL0015612,AGT0000726,DISPUTE,v2
DISPOSITION0025035,ACC0005661,BRW0005067,2026-01-20 23:46:45,CALL0072393,AGT0000170,PTP_BROKEN,v2
DISPOSITION0025036,ACC0000704,BRW0010789,2026-07-02 08:46:43,CALL0014096,AGT0000843,REFUSED,v1
DISPOSITION0025037,ACC0003799,BRW0006192,2026-06-07 04:06:54,CALL0071817,AGT0000347,NO_CONTACT,legacy
DISPOSITION0025038,ACC0018947,BRW0007615,2026-05-28 21:38:07,CALL0013495,AGT0000173,PTP_BROKEN,v2
DISPOSITION0025039,ACC0010799,BRW0008958,2026-06-29 05:57:49,CALL0048209,AGT0000986,REFUSED,legacy
DISPOSITION0025040,ACC0014694,BRW0003064,2026-05-31 13:28:54,CALL0082521,AGT0000984,DISPUTE,v2
DISPOSITION0025041,ACC0013708,BRW0011516,2026-03-19 10:31:16,CALL0035559,AGT0000205,PTP,v2
DISPOSITION0025042,ACC0010675,BRW0010648,2026-04-23 22:01:32,CALL0054807,AGT0000191,NO_CONTACT,legacy
DISPOSITION0025043,ACC0012321,BRW0003579,2026-05-12 06:44:45,CALL0076418,AGT0000918,PTP,v1
DISPOSITION0025044,ACC0020876,BRW0008675,2026-01-04 16:32:38,CALL0030799,AGT0000314,PTP,v1
DISPOSITION0025045,ACC0015613,BRW0010200,2026-06-23 09:45:12,CALL0047693,AGT0000396,NO_CONTACT,v2
DISPOSITION0025046,ACC0000373,BRW0008618,2026-07-30 10:20:14,CALL0078141,AGT0000602,PAID,legacy
DISPOSITION0025047,ACC0005295,BRW0010562,2026-01-05 08:20:26,CALL0001435,AGT0000772,CALLBACK,v2
DISPOSITION0025048,ACC0008221,BRW0001894,2026-06-10 12:40:18,CALL0079294,AGT0000703,PTP,v1
DISPOSITION0025049,ACC0019602,BRW0011316,2026-01-27 13:08:52,CALL0052727,AGT0000191,NO_CONTACT,v1
DISPOSITION0025050,ACC0001847,BRW0003362,2026-07-01 06:42:55,CALL0033996,AGT0000543,NO_CONTACT,v1
DISPOSITION0025051,ACC0024148,BRW0011135,2026-02-26 19:18:17,CALL0069501,AGT0000802,PAID,v1
DISPOSITION0025052,ACC0014766,BRW0000676,2026-08-05 10:10:50,CALL0011239,AGT0000414,PTP_BROKEN,v1
DISPOSITION0025053,ACC0029338,BRW0007120,2026-02-19 10:20:47,CALL0061587,AGT0000539,PTP_BROKEN,v1
DISPOSITION0025054,ACC0020778,BRW0006191,2026-06-05 09:35:23,CALL0053952,AGT0000064,REFUSED,v2
DISPOSITION0025055,ACC0023130,BRW0000614,2026-01-17 23:12:20,CALL0042865,AGT0000600,WRONG_NUMBER,v1
DISPOSITION0025056,ACC0001991,BRW0000195,2026-03-09 07:29:41,CALL0087404,AGT0000919,PAID,legacy
DISPOSITION0025057,ACC0023025,BRW0000336,2026-05-04 10:50:07,CALL0079915,AGT0000230,DISPUTE,v2
DISPOSITION0025058,ACC0010570,BRW0005679,2026-05-03 02:11:33,CALL0006302,AGT0000446,DISPUTE,legacy
DISPOSITION0025059,ACC0006090,BRW0004077,2026-03-24 01:17:50,CALL0030140,AGT0000146,WRONG_NUMBER,v2
DISPOSITION0025060,ACC0021325,BRW0001733,2026-03-01 11:40:59,CALL0089617,AGT0000639,PTP_BROKEN,v2
DISPOSITION0025061,ACC0014066,BRW0009556,2026-02-11 07:22:06,CALL0065116,AGT0000198,PTP,v2
DISPOSITION0025062,ACC0027976,BRW0008166,2026-06-14 23:34:10,CALL0058011,AGT0000798,PTP,v2
DISPOSITION0025063,ACC0017136,BRW0011221,2026-06-11 16:36:22,CALL0087963,AGT0000569,PTP_BROKEN,v2
DISPOSITION0025064,ACC0014053,BRW0003948,2026-05-01 16:16:31,CALL0034876,AGT0000644,PAID,v2
DISPOSITION0025065,ACC0005391,BRW0011081,2026-05-26 14:41:12,CALL0019098,AGT0000742,PROMISE_TO_PAY,v2
DISPOSITION0025066,ACC0001835,BRW0002092,2026-01-13 21:25:02,CALL0036526,AGT0000379,WRONG_NUMBER,v1
DISPOSITION0025067,ACC0029922,BRW0010936,2026-06-21 02:15:55,CALL0062848,AGT0000751,NO_CONTACT,legacy
DISPOSITION0025068,ACC0008468,BRW0006731,2026-04-26 17:02:35,CALL0085547,AGT0000921,PAID,v1
DISPOSITION0025069,ACC0018873,BRW0006920,2026-05-05 01:50:06,CALL0088789,AGT0000010,REFUSED,legacy
DISPOSITION0025070,ACC0024353,BRW0002946,2026-04-17 07:53:17,CALL0042890,AGT0000167,PTP_BROKEN,v1
DISPOSITION0025071,ACC0008809,BRW0007527,2026-04-12 14:06:26,CALL0003709,AGT0000126,PTP,v1
DISPOSITION0025072,ACC0023607,BRW0009834,2026-05-01 21:00:27,CALL0073579,AGT0000390,WRONG_NUMBER,v2
DISPOSITION0025073,ACC0018302,BRW0004703,2026-01-22 14:11:49,CALL0011078,AGT0000672,PROMISE_TO_PAY,v1
DISPOSITION0025074,ACC0024689,BRW0001037,2026-01-24 19:54:33,CALL0001845,AGT0000489,PTP_BROKEN,v2
DISPOSITION0025075,ACC0019272,BRW0006199,2026-07-21 14:53:43,CALL0081519,AGT0000241,NO_CONTACT,v1
DISPOSITION0025076,ACC0015888,BRW0003629,2026-07-26 17:37:27,CALL0049107,AGT0000626,PTP,v1
DISPOSITION0025077,ACC0013555,BRW0004297,2026-07-24 06:52:43,CALL0046862,AGT0000248,WRONG_NUMBER,v2
DISPOSITION0025078,ACC0003063,BRW0004235,2026-01-11 04:06:57,CALL0056415,AGT0000238,PROMISE_TO_PAY,v2
DISPOSITION0025079,ACC0013120,BRW0006718,2026-05-06 01:53:46,CALL0025911,AGT0000506,CALLBACK,v2
DISPOSITION0025080,ACC0009386,BRW0005494,2026-05-23 04:31:33,CALL0008057,AGT0000981,WRONG_NUMBER,legacy
DISPOSITION0025081,ACC0011724,BRW0007400,2026-02-11 00:15:50,CALL0016791,AGT0000420,WRONG_NUMBER,v1
DISPOSITION0025082,ACC0027388,BRW0011661,2026-02-21 23:06:00,CALL0004355,AGT0000833,NO_CONTACT,legacy
DISPOSITION0025083,ACC0022321,BRW0005565,2026-06-07 09:29:09,CALL0083194,AGT0000477,PTP,v2
DISPOSITION0025084,ACC0028970,BRW0010449,2026-04-26 15:14:45,CALL0047348,AGT0000708,NO_CONTACT,v1
DISPOSITION0025085,ACC0018366,BRW0009417,2026-03-26 07:23:32,CALL0018098,AGT0000622,REFUSED,legacy
DISPOSITION0025086,ACC0029879,BRW0011847,2026-01-17 00:49:10,CALL0033902,AGT0000273,CALLBACK,v1
DISPOSITION0025087,ACC0016573,BRW0011836,2026-06-10 05:43:10,CALL0046590,AGT0000671,WRONG_NUMBER,v1
DISPOSITION0025088,ACC0011675,BRW0004819,2026-05-25 22:21:58,CALL0067780,AGT0000764,DISPUTE,legacy
DISPOSITION0025089,ACC0023127,BRW0011830,2026-01-10 00:29:07,CALL0004054,AGT0000618,PROMISE_TO_PAY,legacy
DISPOSITION0025090,ACC0013028,BRW0003128,2026-07-07 21:49:32,CALL0061992,AGT0000486,WRONG_NUMBER,v1
DISPOSITION0025091,ACC0004846,BRW0002433,2026-06-04 22:24:53,CALL0029697,AGT0000617,PAID,v1
DISPOSITION0025092,ACC0006570,BRW0006732,2026-02-19 09:49:55,CALL0013243,AGT0000613,CALLBACK,v1
DISPOSITION0025093,ACC0023230,BRW0010991,2026-08-07 03:37:40,CALL0045073,AGT0000029,WRONG_NUMBER,v1
DISPOSITION0025094,ACC0029884,BRW0001018,2026-03-30 17:32:05,CALL0043086,AGT0000925,NO_CONTACT,legacy
DISPOSITION0025095,ACC0016085,BRW0001035,2026-03-18 11:07:22,CALL0032543,AGT0000574,CALLBACK,v1
DISPOSITION0025096,ACC0007734,BRW0007189,2026-06-24 19:32:42,CALL0064478,AGT0000757,NO_CONTACT,legacy
DISPOSITION0025097,ACC0010642,BRW0007030,2026-03-27 08:27:19,CALL0018887,AGT0000180,DISPUTE,v2
DISPOSITION0025098,ACC0003524,BRW0009310,2026-01-05 02:31:30,CALL0011198,AGT0000683,REFUSED,v1
DISPOSITION0025099,ACC0015974,BRW0009128,2026-06-06 00:42:24,CALL0023358,AGT0000371,DISPUTE,legacy
DISPOSITION0025100,ACC0013961,BRW0011146,2026-03-25 00:16:37,CALL0088938,AGT0000501,PAID,v1
DISPOSITION0025101,ACC0006379,BRW0001530,2026-07-26 16:52:30,CALL0083999,AGT0000945,PAID,v2
DISPOSITION0025102,ACC0008340,BRW0007964,2026-05-16 20:22:46,CALL0045944,AGT0000093,WRONG_NUMBER,v2
DISPOSITION0025103,ACC0013771,BRW0007690,2026-01-17 00:40:37,CALL0076550,AGT0000910,REFUSED,v2
DISPOSITION0025104,ACC0029340,BRW0008928,2026-04-06 01:47:45,CALL0045643,AGT0000819,NO_CONTACT,v1
DISPOSITION0025105,ACC0001890,BRW0011457,2026-05-26 02:06:49,CALL0060393,AGT0000522,PTP_BROKEN,legacy
DISPOSITION0025106,ACC0008626,BRW0010696,2026-03-19 21:03:39,CALL0051682,AGT0000656,PTP,legacy
DISPOSITION0025107,ACC0004910,BRW0007881,2026-07-26 09:11:19,CALL0080008,AGT0000545,PROMISE_TO_PAY,v2
DISPOSITION0025108,ACC0023852,BRW0004263,2026-03-31 17:40:50,CALL0031676,AGT0000110,REFUSED,legacy
DISPOSITION0025109,ACC0024031,BRW0010398,2026-03-15 10:40:12,CALL0083577,AGT0000186,CALLBACK,legacy
DISPOSITION0025110,ACC0015055,BRW0008248,2026-05-21 22:41:24,CALL0012673,AGT0000811,NO_CONTACT,legacy
DISPOSITION0025111,ACC0020140,BRW0008448,2026-06-13 00:59:31,CALL0070670,AGT0000709,NO_CONTACT,v2
DISPOSITION0025112,ACC0012007,BRW0005809,2026-06-12 20:31:35,CALL0059214,AGT0000003,WRONG_NUMBER,v2
DISPOSITION0025113,ACC0019416,BRW0007253,2026-04-11 15:34:41,CALL0026588,AGT0000463,PAID,legacy
DISPOSITION0025114,ACC0012709,BRW0001016,2026-05-09 11:25:48,CALL0056301,AGT0000093,PTP,v2
DISPOSITION0025115,ACC0018496,BRW0011906,2026-06-18 16:00:31,CALL0018295,AGT0000376,PROMISE_TO_PAY,v2
DISPOSITION0025116,ACC0002758,BRW0006311,2026-05-18 22:52:56,CALL0011443,AGT0000011,PROMISE_TO_PAY,v1
DISPOSITION0025117,ACC0002239,BRW0010786,2026-06-28 14:53:48,CALL0033667,AGT0000944,CALLBACK,v1
DISPOSITION0025118,ACC0007967,BRW0011170,2026-04-17 18:16:24,CALL0013209,AGT0000775,PTP_BROKEN,v1
DISPOSITION0025119,ACC0005996,BRW0004709,2026-05-16 00:30:39,CALL0067726,AGT0000463,PTP,legacy
DISPOSITION0025120,ACC0015999,BRW0002327,2026-06-10 04:38:19,CALL0035728,AGT0000676,WRONG_NUMBER,v1
DISPOSITION0025121,ACC0023200,BRW0011954,2026-04-05 17:00:41,CALL0063750,AGT0000921,DISPUTE,legacy
