sms_event_id,account_id,borrower_id,event_at,message_id,event_type,template_code,provider_id
SMS_EVENT0032718,ACC0022194,BRW0005846,2026-07-29 05:04:13,SMS000029995,FAILED,PAYMENT_LINK,VND0000006
SMS_EVENT0032719,ACC0008866,BRW0003815,2026-05-02 09:32:09,SMS000028907,FAILED,PAYMENT_LINK,VND0000003
SMS_EVENT0032720,ACC0001051,BRW0008607,2026-01-06 01:03:34,SMS000009056,CLICKED,NOTICE,VND0000011
SMS_EVENT0032721,ACC0027191,BRW0000047,2026-01-28 14:24:32,SMS000029998,SENT,PAYMENT_LINK,VND0000008
SMS_EVENT0032722,ACC0010059,BRW0000383,2026-06-30 15:59:32,SMS000001312,DELIVERED,DUE_REMINDER,VND0000010
SMS_EVENT0032723,ACC0012703,BRW0002900,2026-02-01 17:48:56,SMS000011649,FAILED,DUE_REMINDER,VND0000002
SMS_EVENT0032724,ACC0017438,BRW0004426,2026-06-19 11:54:59,SMS000015294,CLICKED,PTP_REMINDER,VND0000005
SMS_EVENT0032725,ACC0017680,BRW0003181,2026-06-06 11:08:06,SMS000038906,CLICKED,PAYMENT_LINK,VND0000013
SMS_EVENT0032726,ACC0007498,BRW0001386,2026-07-16 09:05:55,SMS000006386,SENT,PTP_REMINDER,VND0000004
SMS_EVENT0032727,ACC0005662,BRW0007512,2026-05-31 09:48:24,SMS000019104,FAILED,NOTICE,VND0000003
SMS_EVENT0032728,ACC0011298,BRW0005623,2026-01-01 15:01:52,SMS000018670,DELIVERED,DUE_REMINDER,VND0000003
SMS_EVENT0032729,ACC0008606,BRW0011990,2026-08-06 07:10:57,SMS000018132,CLICKED,PTP_REMINDER,VND0000015
SMS_EVENT0032730,ACC0009839,BRW0011058,2026-04-12 15:14:24,SMS000027776,DELIVERED,NOTICE,VND0000006
SMS_EVENT0032731,ACC0012284,BRW0009371,2026-01-27 06:11:43,SMS000035802,SENT,NOTICE,VND0000013
SMS_EVENT0032732,ACC0002796,BRW0008432,2026-05-21 17:43:23,SMS000007324,DELIVERED,NOTICE,VND0000004
SMS_EVENT0032733,ACC0013437,BRW0000478,2026-05-10 03:00:54,SMS000020713,FAILED,DUE_REMINDER,VND0000004
SMS_EVENT0032734,ACC0004474,BRW0005820,2026-04-22 10:23:51,SMS000005906,DELIVERED,PTP_REMINDER,VND0000009
SMS_EVENT0032735,ACC0023099,BRW0007761,2026-01-17 17:03:00,SMS000021531,SENT,DUE_REMINDER,VND0000002
SMS_EVENT0032736,ACC0029426,BRW0005129,2026-04-13 02:59:06,SMS000012592,DELIVERED,DUE_REMINDER,VND0000010
SMS_EVENT0032737,ACC0001683,BRW0003553,2026-02-24 19:51:19,SMS000038156,DELIVERED,DUE_REMINDER,VND0000011
SMS_EVENT0032738,ACC0010673,BRW0000899,2026-02-05 13:49:01,SMS000002322,DELIVERED,NOTICE,VND0000004
SMS_EVENT0032739,ACC0029952,BRW0009709,2026-04-13 19:39:32,SMS000038394,FAILED,PAYMENT_LINK,VND0000013
SMS_EVENT0032740,ACC0010574,BRW0006764,2026-01-27 05:02:04,SMS000033012,CLICKED,PTP_REMINDER,VND0000014
SMS_EVENT0032741,ACC0006335,BRW0006883,2026-03-04 13:57:26,SMS000006651,DELIVERED,PTP_REMINDER,VND0000012
SMS_EVENT0032742,ACC0007903,BRW0003941,2026-04-28 07:57:12,SMS000003977,DELIVERED,NOTICE,VND0000005
SMS_EVENT0032743,ACC0022883,BRW0010197,2026-04-06 06:48:50,SMS000031048,CLICKED,DUE_REMINDER,VND0000014
SMS_EVENT0032744,ACC0023620,BRW0003950,2026-06-30 17:47:37,SMS000032512,FAILED,PAYMENT_LINK,VND0000008
SMS_EVENT0032745,ACC0025093,BRW0007242,2026-04-24 15:47:21,SMS000012143,DELIVERED,PTP_REMINDER,VND0000001
SMS_EVENT0032746,ACC0028464,BRW0000268,2026-06-11 19:30:51,SMS000005184,SENT,PTP_REMINDER,VND0000013
SMS_EVENT0032747,ACC0010588,BRW0000551,2026-05-23 23:31:28,SMS000035754,FAILED,NOTICE,VND0000003
SMS_EVENT0032748,ACC0006334,BRW0007297,2026-02-24 22:47:40,SMS000020065,CLICKED,PTP_REMINDER,VND0000012
SMS_EVENT0032749,ACC0016716,BRW0011562,2026-02-23 20:18:56,SMS000015051,SENT,PAYMENT_LINK,VND0000006
SMS_EVENT0032750,ACC0021506,BRW0003835,2026-03-22 22:47:36,SMS000037001,FAILED,DUE_REMINDER,VND0000014
SMS_EVENT0032751,ACC0008732,BRW0010858,2026-06-15 03:17:24,SMS000002768,DELIVERED,NOTICE,VND0000004
SMS_EVENT0032752,ACC0007688,BRW0003431,2026-02-13 17:32:10,SMS000013718,SENT,DUE_REMINDER,VND0000015
SMS_EVENT0032753,ACC0004430,BRW0005793,2026-03-10 02:30:46,SMS000024940,SENT,NOTICE,VND0000004
SMS_EVENT0032754,ACC0006946,BRW0002414,2026-04-27 20:49:11,SMS000023397,SENT,DUE_REMINDER,VND0000009
SMS_EVENT0032755,ACC0026242,BRW0002499,2026-06-03 16:09:26,SMS000021325,CLICKED,PAYMENT_LINK,VND0000004
SMS_EVENT0032756,ACC0018353,BRW0009490,2026-04-13 13:03:51,SMS000012860,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0032757,ACC0014512,BRW0000905,2026-05-21 22:46:29,SMS000003564,CLICKED,DUE_REMINDER,VND0000007
SMS_EVENT0032758,ACC0014316,BRW0005129,2026-07-31 01:45:29,SMS000026721,FAILED,PTP_REMINDER,VND0000009
SMS_EVENT0032759,ACC0029651,BRW0008864,2026-08-05 17:58:59,SMS000034766,CLICKED,PTP_REMINDER,VND0000001
SMS_EVENT0032760,ACC0026491,BRW0007404,2026-04-10 22:56:18,SMS000000914,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0032761,ACC0023408,BRW0004648,2026-07-24 23:35:13,SMS000034541,FAILED,NOTICE,VND0000003
SMS_EVENT0032762,ACC0008657,BRW0010053,2026-06-20 20:39:48,SMS000000452,SENT,DUE_REMINDER,VND0000011
SMS_EVENT0032763,ACC0024452,BRW0004241,2026-02-17 08:44:08,SMS000031707,CLICKED,PAYMENT_LINK,VND0000006
SMS_EVENT0032764,ACC0011242,BRW0002151,2026-01-08 14:13:32,SMS000000123,CLICKED,DUE_REMINDER,VND0000010
SMS_EVENT0032765,ACC0029542,BRW0004545,2026-05-06 04:59:49,SMS000024996,SENT,PTP_REMINDER,VND0000008
SMS_EVENT0032766,ACC0023235,BRW0002938,2026-03-06 08:51:14,SMS000003507,FAILED,PAYMENT_LINK,VND0000007
SMS_EVENT0032767,ACC0022401,BRW0010303,2026-06-21 19:18:21,SMS000002566,DELIVERED,PAYMENT_LINK,VND0000006
SMS_EVENT0032768,ACC0015932,BRW0000402,2026-02-28 23:30:59,SMS000012532,DELIVERED,NOTICE,VND0000009
SMS_EVENT0032769,ACC0028647,BRW0008161,2026-02-06 19:28:07,SMS000007952,SENT,PAYMENT_LINK,VND0000008
SMS_EVENT0032770,ACC0007094,BRW0010136,2026-06-05 04:48:30,SMS000018987,SENT,NOTICE,VND0000013
SMS_EVENT0032771,ACC0028680,BRW0006587,2026-05-31 13:52:32,SMS000028719,FAILED,PTP_REMINDER,VND0000002
SMS_EVENT0032772,ACC0009917,BRW0007507,2026-06-24 04:24:26,SMS000024450,CLICKED,PAYMENT_LINK,VND0000004
SMS_EVENT0032773,ACC0018785,BRW0009850,2026-07-03 18:57:06,SMS000032645,FAILED,NOTICE,VND0000007
SMS_EVENT0032774,ACC0013657,BRW0011070,2026-04-26 17:34:21,SMS000003437,FAILED,PTP_REMINDER,VND0000002
SMS_EVENT0032775,ACC0017307,BRW0007280,2026-02-25 04:49:00,SMS000020940,FAILED,DUE_REMINDER,VND0000012
SMS_EVENT0032776,ACC0011123,BRW0005671,2026-03-24 05:51:20,SMS000037887,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0032777,ACC0010007,BRW0001850,2026-03-13 09:42:45,SMS000016529,SENT,DUE_REMINDER,VND0000009
SMS_EVENT0032778,ACC0016987,BRW0003759,2026-01-03 23:12:58,SMS000024813,FAILED,NOTICE,VND0000014
SMS_EVENT0032779,ACC0007631,BRW0010331,2026-04-23 09:40:13,SMS000003711,CLICKED,NOTICE,VND0000010
SMS_EVENT0032780,ACC0012739,BRW0001779,2026-01-29 21:23:32,SMS000010337,FAILED,PTP_REMINDER,VND0000014
SMS_EVENT0032781,ACC0001349,BRW0002109,2026-06-14 03:17:08,SMS000018105,DELIVERED,PTP_REMINDER,VND0000007
SMS_EVENT0032782,ACC0023324,BRW0006759,2026-07-04 07:21:53,SMS000024168,DELIVERED,NOTICE,VND0000004
SMS_EVENT0032783,ACC0016906,BRW0003919,2026-05-19 11:29:24,SMS000011126,CLICKED,DUE_REMINDER,VND0000012
SMS_EVENT0032784,ACC0009296,BRW0008192,2026-01-30 09:22:10,SMS000030370,SENT,PAYMENT_LINK,VND0000009
SMS_EVENT0032785,ACC0023258,BRW0005168,2026-08-08 21:27:15,SMS000015650,DELIVERED,DUE_REMINDER,VND0000011
SMS_EVENT0032786,ACC0006583,BRW0006981,2026-07-27 21:23:05,SMS000017137,DELIVERED,PTP_REMINDER,VND0000012
SMS_EVENT0032787,ACC0028939,BRW0011553,2026-05-14 10:19:54,SMS000007014,CLICKED,PAYMENT_LINK,VND0000005
SMS_EVENT0032788,ACC0022842,BRW0011701,2026-07-05 09:57:58,SMS000000160,SENT,PTP_REMINDER,VND0000006
SMS_EVENT0032789,ACC0016047,BRW0008133,2026-06-27 21:32:08,SMS000025665,DELIVERED,PTP_REMINDER,VND0000010
SMS_EVENT0032790,ACC0005700,BRW0005287,2026-03-27 06:53:07,SMS000025896,FAILED,DUE_REMINDER,VND0000009
SMS_EVENT0032791,ACC0011529,BRW0004277,2026-04-21 03:28:37,SMS000003151,DELIVERED,NOTICE,VND0000009
SMS_EVENT0032792,ACC0006616,BRW0010024,2026-04-21 17:57:49,SMS000009298,FAILED,PTP_REMINDER,VND0000004
SMS_EVENT0032793,ACC0014198,BRW0009480,2026-07-26 15:34:05,SMS000015534,CLICKED,PAYMENT_LINK,VND0000011
SMS_EVENT0032794,ACC0012797,BRW0004839,2026-07-28 01:10:38,SMS000033787,FAILED,NOTICE,VND0000008
SMS_EVENT0032795,ACC0017970,BRW0005612,2026-02-17 22:11:06,SMS000002258,FAILED,NOTICE,VND0000014
SMS_EVENT0032796,ACC0018790,BRW0003138,2026-01-29 18:22:52,SMS000031870,CLICKED,PAYMENT_LINK,VND0000007
SMS_EVENT0032797,ACC0028007,BRW0008899,2026-07-12 00:14:15,SMS000031097,FAILED,PAYMENT_LINK,VND0000013
SMS_EVENT0032798,ACC0007846,BRW0006690,2026-04-02 07:47:26,SMS000013588,CLICKED,PAYMENT_LINK,VND0000013
SMS_EVENT0032799,ACC0027791,BRW0008906,2026-03-08 20:24:47,SMS000032012,CLICKED,PAYMENT_LINK,VND0000001
SMS_EVENT0032800,ACC0010166,BRW0006080,2026-05-04 11:17:20,SMS000003181,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0032801,ACC0007463,BRW0007902,2026-07-14 14:57:59,SMS000007266,CLICKED,NOTICE,VND0000004
SMS_EVENT0032802,ACC0028337,BRW0006822,2026-02-23 11:58:42,SMS000036851,FAILED,NOTICE,VND0000007
SMS_EVENT0032803,ACC0009119,BRW0004401,2026-04-13 23:07:10,SMS000012910,SENT,NOTICE,VND0000011
SMS_EVENT0032804,ACC0029402,BRW0009654,2026-06-15 05:19:42,SMS000029252,DELIVERED,PAYMENT_LINK,VND0000012
SMS_EVENT0032805,ACC0027610,BRW0003059,2026-07-04 01:28:44,SMS000025044,FAILED,NOTICE,VND0000012
SMS_EVENT0032806,ACC0021487,BRW0002297,2026-05-07 20:27:33,SMS000021973,SENT,PAYMENT_LINK,VND0000011
SMS_EVENT0032807,ACC0025237,BRW0003190,2026-03-12 17:50:30,SMS000001439,CLICKED,NOTICE,VND0000004
SMS_EVENT0032808,ACC0018596,BRW0004986,2026-07-31 10:10:28,SMS000019438,DELIVERED,PTP_REMINDER,VND0000015
SMS_EVENT0032809,ACC0009722,BRW0008506,2026-01-24 08:17:22,SMS000036016,SENT,PTP_REMINDER,VND0000002
SMS_EVENT0032810,ACC0018965,BRW0004351,2026-03-14 14:59:53,SMS000020808,SENT,PAYMENT_LINK,VND0000012
SMS_EVENT0032811,ACC0005000,BRW0005479,2026-05-05 16:29:23,SMS000035699,SENT,PTP_REMINDER,VND0000007
SMS_EVENT0032812,ACC0004514,BRW0003798,2026-07-24 19:17:52,SMS000009114,CLICKED,PAYMENT_LINK,VND0000010
SMS_EVENT0032813,ACC0000933,BRW0008595,2026-05-13 15:55:23,SMS000027691,SENT,NOTICE,VND0000013
SMS_EVENT0032814,ACC0020994,BRW0002997,2026-04-05 05:59:25,SMS000021643,SENT,DUE_REMINDER,VND0000006
SMS_EVENT0032815,ACC0014745,BRW0005986,2026-01-28 19:32:29,SMS000018097,FAILED,NOTICE,VND0000013
SMS_EVENT0032816,ACC0000699,BRW0002195,2026-07-15 03:55:11,SMS000006277,FAILED,NOTICE,VND0000015
SMS_EVENT0032817,ACC0001632,BRW0008954,2026-04-21 17:07:35,SMS000038777,CLICKED,NOTICE,VND0000001
SMS_EVENT0032818,ACC0003992,BRW0011358,2026-01-10 04:27:37,SMS000011029,FAILED,DUE_REMINDER,VND0000011
SMS_EVENT0032819,ACC0000777,BRW0005450,2026-05-19 18:26:18,SMS000039475,CLICKED,DUE_REMINDER,VND0000013
SMS_EVENT0032820,ACC0020250,BRW0003315,2026-07-30 12:11:50,SMS000039823,SENT,PTP_REMINDER,VND0000003
SMS_EVENT0032821,ACC0023894,BRW0002432,2026-02-06 14:53:02,SMS000021178,CLICKED,DUE_REMINDER,VND0000009
SMS_EVENT0032822,ACC0024968,BRW0003396,2026-03-17 09:43:42,SMS000009201,FAILED,NOTICE,VND0000011
SMS_EVENT0032823,ACC0014270,BRW0010728,2026-04-19 19:48:55,SMS000016720,SENT,PTP_REMINDER,VND0000008
SMS_EVENT0032824,ACC0015715,BRW0011385,2026-05-28 23:46:58,SMS000037591,CLICKED,DUE_REMINDER,VND0000012
SMS_EVENT0032825,ACC0025088,BRW0000630,2026-04-20 11:49:18,SMS000028677,FAILED,PTP_REMINDER,VND0000013
SMS_EVENT0032826,ACC0015337,BRW0005683,2026-03-03 14:38:23,SMS000005680,DELIVERED,PTP_REMINDER,VND0000003
SMS_EVENT0032827,ACC0008863,BRW0009516,2026-03-03 14:55:40,SMS000034682,FAILED,PTP_REMINDER,VND0000012
SMS_EVENT0032828,ACC0009542,BRW0008035,2026-01-18 20:59:58,SMS000029749,CLICKED,NOTICE,VND0000009
SMS_EVENT0032829,ACC0026195,BRW0010408,2026-03-01 17:20:14,SMS000015019,DELIVERED,PTP_REMINDER,VND0000006
SMS_EVENT0032830,ACC0021720,BRW0009385,2026-05-16 02:00:42,SMS000007668,CLICKED,PTP_REMINDER,VND0000010
SMS_EVENT0032831,ACC0012782,BRW0009455,2026-01-20 02:09:05,SMS000021407,SENT,NOTICE,VND0000008
SMS_EVENT0032832,ACC0016876,BRW0003979,2026-01-06 14:32:19,SMS000038478,SENT,DUE_REMINDER,VND0000003
SMS_EVENT0032833,ACC0025104,BRW0003123,2026-06-09 11:36:02,SMS000019455,DELIVERED,DUE_REMINDER,VND0000005
SMS_EVENT0032834,ACC0014793,BRW0009908,2026-01-20 05:42:14,SMS000033476,DELIVERED,PTP_REMINDER,VND0000014
SMS_EVENT0032835,ACC0007249,BRW0010182,2026-08-02 03:36:53,SMS000019439,SENT,NOTICE,VND0000010
SMS_EVENT0032836,ACC0007371,BRW0005833,2026-07-12 03:28:15,SMS000004784,SENT,DUE_REMINDER,VND0000002
SMS_EVENT0032837,ACC0009556,BRW0008047,2026-03-17 20:37:55,SMS000018930,DELIVERED,DUE_REMINDER,VND0000015
SMS_EVENT0032838,ACC0001320,BRW0010291,2026-07-20 00:36:56,SMS000020772,CLICKED,NOTICE,VND0000009
SMS_EVENT0032839,ACC0027199,BRW0007894,2026-08-01 09:20:35,SMS000031571,SENT,NOTICE,VND0000008
SMS_EVENT0032840,ACC0023575,BRW0010282,2026-02-12 09:26:14,SMS000004719,SENT,PAYMENT_LINK,VND0000001
SMS_EVENT0032841,ACC0000952,BRW0005902,2026-06-30 19:46:02,SMS000021292,DELIVERED,PTP_REMINDER,VND0000008
SMS_EVENT0032842,ACC0016204,BRW0008480,2026-05-02 19:17:49,SMS000005963,DELIVERED,PTP_REMINDER,VND0000004
SMS_EVENT0032843,ACC0023513,BRW0008178,2026-04-25 05:06:52,SMS000009514,SENT,DUE_REMINDER,VND0000004
SMS_EVENT0032844,ACC0019870,BRW0004849,2026-05-10 14:32:58,SMS000019657,FAILED,PTP_REMINDER,VND0000014
SMS_EVENT0032845,ACC0004887,BRW0008405,2026-01-22 17:05:17,SMS000026823,DELIVERED,NOTICE,VND0000002
SMS_EVENT0032846,ACC0025959,BRW0002512,2026-02-03 20:46:32,SMS000022470,FAILED,NOTICE,VND0000007
SMS_EVENT0032847,ACC0001219,BRW0003153,2026-01-16 17:49:36,SMS000019711,SENT,DUE_REMINDER,VND0000010
SMS_EVENT0032848,ACC0023261,BRW0004398,2026-05-06 08:43:13,SMS000013833,CLICKED,DUE_REMINDER,VND0000010
SMS_EVENT0032849,ACC0004367,BRW0008291,2026-08-06 19:18:42,SMS000003303,FAILED,DUE_REMINDER,VND0000013
SMS_EVENT0032850,ACC0001327,BRW0002450,2026-01-08 03:25:49,SMS000006837,CLICKED,NOTICE,VND0000002
SMS_EVENT0032851,ACC0001790,BRW0005283,2026-01-21 03:19:43,SMS000032317,SENT,DUE_REMINDER,VND0000008
SMS_EVENT0032852,ACC0013007,BRW0000598,2026-06-25 17:15:31,SMS000030273,FAILED,DUE_REMINDER,VND0000009
SMS_EVENT0032853,ACC0028056,BRW0010106,2026-02-07 14:35:54,SMS000035596,CLICKED,NOTICE,VND0000001
SMS_EVENT0032854,ACC0024373,BRW0003147,2026-02-14 06:14:12,SMS000001745,DELIVERED,NOTICE,VND0000013
SMS_EVENT0032855,ACC0012092,BRW0001102,2026-04-24 23:03:11,SMS000031827,CLICKED,NOTICE,VND0000015
SMS_EVENT0032856,ACC0011171,BRW0002364,2026-05-11 22:09:41,SMS000008597,DELIVERED,PTP_REMINDER,VND0000014
SMS_EVENT0032857,ACC0006139,BRW0001923,2026-07-25 19:47:37,SMS000024154,FAILED,PTP_REMINDER,VND0000006
SMS_EVENT0032858,ACC0022304,BRW0007520,2026-07-11 18:42:40,SMS000012813,CLICKED,NOTICE,VND0000010
SMS_EVENT0032859,ACC0002931,BRW0011508,2026-06-23 20:57:38,SMS000023328,DELIVERED,PTP_REMINDER,VND0000008
SMS_EVENT0032860,ACC0002637,BRW0003842,2026-04-05 08:32:55,SMS000003380,CLICKED,PAYMENT_LINK,VND0000004
SMS_EVENT0032861,ACC0004798,BRW0000842,2026-05-25 08:41:45,SMS000008570,DELIVERED,PTP_REMINDER,VND0000013
SMS_EVENT0032862,ACC0008726,BRW0004884,2026-06-18 16:00:12,SMS000017580,SENT,DUE_REMINDER,VND0000005
SMS_EVENT0032863,ACC0025856,BRW0010405,2026-06-12 07:20:36,SMS000007939,FAILED,PAYMENT_LINK,VND0000003
SMS_EVENT0032864,ACC0005254,BRW0008575,2026-02-11 14:24:26,SMS000026594,SENT,NOTICE,VND0000008
SMS_EVENT0032865,ACC0005072,BRW0001540,2026-05-14 10:49:04,SMS000014915,DELIVERED,PTP_REMINDER,VND0000004
SMS_EVENT0032866,ACC0027638,BRW0009353,2026-01-12 11:30:39,SMS000005221,FAILED,PTP_REMINDER,VND0000001
SMS_EVENT0032867,ACC0009595,BRW0005045,2026-03-25 06:01:55,SMS000038243,SENT,NOTICE,VND0000004
SMS_EVENT0032868,ACC0004833,BRW0009592,2026-07-27 00:56:22,SMS000003696,CLICKED,PTP_REMINDER,VND0000009
SMS_EVENT0032869,ACC0011807,BRW0001410,2026-02-03 22:06:46,SMS000014865,CLICKED,DUE_REMINDER,VND0000015
SMS_EVENT0032870,ACC0014742,BRW0009577,2026-01-19 12:39:07,SMS000002705,CLICKED,NOTICE,VND0000013
SMS_EVENT0032871,ACC0020371,BRW0008473,2026-05-16 19:38:55,SMS000007222,SENT,PAYMENT_LINK,VND0000005
SMS_EVENT0032872,ACC0020620,BRW0008542,2026-08-07 02:51:53,SMS000020267,SENT,PTP_REMINDER,VND0000006
SMS_EVENT0032873,ACC0018063,BRW0000657,2026-03-10 16:46:23,SMS000000409,CLICKED,PAYMENT_LINK,VND0000012
SMS_EVENT0032874,ACC0007888,BRW0011152,2026-07-03 00:21:22,SMS000025772,SENT,PAYMENT_LINK,VND0000015
SMS_EVENT0032875,ACC0001429,BRW0010089,2026-01-24 16:59:50,SMS000005852,DELIVERED,PTP_REMINDER,VND0000011
SMS_EVENT0032876,ACC0025759,BRW0007217,2026-06-13 07:27:03,SMS000029629,CLICKED,PAYMENT_LINK,VND0000013
SMS_EVENT0032877,ACC0002461,BRW0008615,2026-02-15 23:22:43,SMS000016654,FAILED,PTP_REMINDER,VND0000001
SMS_EVENT0032878,ACC0011006,BRW0004902,2026-03-18 01:04:30,SMS000013095,CLICKED,PTP_REMINDER,VND0000014
SMS_EVENT0032879,ACC0028653,BRW0003015,2026-04-14 13:38:17,SMS000024792,CLICKED,PTP_REMINDER,VND0000002
SMS_EVENT0032880,ACC0004958,BRW0008013,2026-05-13 05:49:06,SMS000033035,FAILED,PAYMENT_LINK,VND0000010
SMS_EVENT0032881,ACC0001267,BRW0000019,2026-05-11 12:47:34,SMS000013221,SENT,DUE_REMINDER,VND0000011
SMS_EVENT0032882,ACC0008116,BRW0003502,2026-03-13 12:32:29,SMS000017707,DELIVERED,PTP_REMINDER,VND0000006
SMS_EVENT0032883,ACC0026969,BRW0001447,2026-06-08 08:47:28,SMS000032814,FAILED,PTP_REMINDER,VND0000005
SMS_EVENT0032884,ACC0027315,BRW0010491,2026-06-27 17:12:50,SMS000004099,DELIVERED,PTP_REMINDER,VND0000011
SMS_EVENT0032885,ACC0019067,BRW0006409,2026-05-10 11:16:54,SMS000014253,SENT,NOTICE,VND0000010
SMS_EVENT0032886,ACC0022460,BRW0008155,2026-03-20 09:14:01,SMS000038784,SENT,PTP_REMINDER,VND0000005
SMS_EVENT0032887,ACC0018151,BRW0010753,2026-05-20 17:56:52,SMS000021451,FAILED,NOTICE,VND0000003
SMS_EVENT0032888,ACC0017393,BRW0001235,2026-07-10 17:08:26,SMS000014769,CLICKED,PAYMENT_LINK,VND0000010
SMS_EVENT0032889,ACC0023679,BRW0002024,2026-07-09 10:15:04,SMS000022535,FAILED,PAYMENT_LINK,VND0000011
SMS_EVENT0032890,ACC0023112,BRW0009216,2026-02-10 00:08:39,SMS000039925,DELIVERED,NOTICE,VND0000001
SMS_EVENT0032891,ACC0015884,BRW0010909,2026-07-20 19:44:26,SMS000014048,FAILED,PAYMENT_LINK,VND0000014
SMS_EVENT0032892,ACC0029311,BRW0000630,2026-02-04 04:13:38,SMS000018600,CLICKED,DUE_REMINDER,VND0000002
SMS_EVENT0032893,ACC0007675,BRW0000673,2026-03-18 20:01:10,SMS000020469,SENT,PTP_REMINDER,VND0000015
SMS_EVENT0032894,ACC0027933,BRW0004055,2026-02-01 01:02:55,SMS000022437,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0032895,ACC0029409,BRW0001956,2026-08-05 13:35:42,SMS000008717,SENT,PAYMENT_LINK,VND0000003
SMS_EVENT0032896,ACC0001678,BRW0006978,2026-05-02 07:13:41,SMS000010374,SENT,NOTICE,VND0000003
SMS_EVENT0032897,ACC0014027,BRW0002855,2026-05-22 20:20:37,SMS000024511,DELIVERED,NOTICE,VND0000010
SMS_EVENT0032898,ACC0026231,BRW0004543,2026-06-28 20:08:51,SMS000028182,SENT,PAYMENT_LINK,VND0000004
SMS_EVENT0032899,ACC0011213,BRW0000949,2026-01-02 00:21:15,SMS000039654,CLICKED,NOTICE,VND0000002
SMS_EVENT0032900,ACC0028236,BRW0005652,2026-03-21 12:47:09,SMS000027123,DELIVERED,NOTICE,VND0000007
SMS_EVENT0032901,ACC0003346,BRW0008688,2026-02-13 23:59:56,SMS000032335,CLICKED,PAYMENT_LINK,VND0000009
SMS_EVENT0032902,ACC0006129,BRW0002976,2026-02-10 09:14:57,SMS000034594,CLICKED,NOTICE,VND0000002
SMS_EVENT0032903,ACC0020367,BRW0009677,2026-04-23 02:18:25,SMS000038361,SENT,PTP_REMINDER,VND0000014
SMS_EVENT0032904,ACC0020404,BRW0007362,2026-05-17 05:04:05,SMS000001715,DELIVERED,NOTICE,VND0000001
SMS_EVENT0032905,ACC0025713,BRW0000692,2026-07-11 09:47:05,SMS000012642,CLICKED,DUE_REMINDER,VND0000007
SMS_EVENT0032906,ACC0015070,BRW0008693,2026-02-06 02:44:28,SMS000011999,FAILED,DUE_REMINDER,VND0000008
SMS_EVENT0032907,ACC0005581,BRW0000311,2026-04-03 07:45:35,SMS000013533,CLICKED,NOTICE,VND0000013
SMS_EVENT0032908,ACC0010775,BRW0000494,2026-05-15 20:44:39,SMS000038955,DELIVERED,PAYMENT_LINK,VND0000005
SMS_EVENT0032909,ACC0004538,BRW0003010,2026-04-02 08:04:52,SMS000009009,CLICKED,PTP_REMINDER,VND0000014
SMS_EVENT0032910,ACC0011742,BRW0005766,2026-07-17 23:48:05,SMS000028213,SENT,PTP_REMINDER,VND0000012
SMS_EVENT0032911,ACC0012505,BRW0003537,2026-03-05 10:46:04,SMS000008837,CLICKED,DUE_REMINDER,VND0000004
SMS_EVENT0032912,ACC0020014,BRW0008364,2026-03-30 10:47:33,SMS000037438,DELIVERED,PTP_REMINDER,VND0000015
SMS_EVENT0032913,ACC0009136,BRW0010976,2026-01-17 19:29:05,SMS000021217,DELIVERED,NOTICE,VND0000010
SMS_EVENT0032914,ACC0025422,BRW0011705,2026-06-21 07:26:07,SMS000021102,FAILED,PTP_REMINDER,VND0000007
SMS_EVENT0032915,ACC0008039,BRW0007459,2026-06-02 17:47:40,SMS000026153,DELIVERED,NOTICE,VND0000008
SMS_EVENT0032916,ACC0010816,BRW0002377,2026-05-06 17:51:06,SMS000001907,FAILED,NOTICE,VND0000003
SMS_EVENT0032917,ACC0024985,BRW0005323,2026-04-01 23:50:15,SMS000036642,FAILED,PAYMENT_LINK,VND0000003
SMS_EVENT0032918,ACC0018832,BRW0009081,2026-06-24 03:49:23,SMS000003396,CLICKED,DUE_REMINDER,VND0000015
SMS_EVENT0032919,ACC0003255,BRW0008808,2026-03-25 19:43:10,SMS000002650,SENT,PTP_REMINDER,VND0000002
SMS_EVENT0032920,ACC0001401,BRW0010673,2026-03-19 23:38:23,SMS000033160,CLICKED,DUE_REMINDER,VND0000003
SMS_EVENT0032921,ACC0022508,BRW0000605,2026-03-05 09:06:27,SMS000032017,CLICKED,PAYMENT_LINK,VND0000011
SMS_EVENT0032922,ACC0022102,BRW0011810,2026-07-29 20:01:31,SMS000013813,FAILED,PTP_REMINDER,VND0000005
SMS_EVENT0032923,ACC0015208,BRW0005631,2026-04-25 07:34:54,SMS000007682,DELIVERED,NOTICE,VND0000009
SMS_EVENT0032924,ACC0012774,BRW0003233,2026-02-10 13:10:56,SMS000027221,SENT,DUE_REMINDER,VND0000008
SMS_EVENT0032925,ACC0029103,BRW0001625,2026-06-09 21:31:54,SMS000019491,FAILED,PTP_REMINDER,VND0000001
SMS_EVENT0032926,ACC0007309,BRW0001032,2026-02-25 10:29:59,SMS000022033,SENT,DUE_REMINDER,VND0000005
