call_id,account_id,borrower_id,event_at,agent_id,campaign_id,direction,vendor_id,call_status,duration_sec,timezone
CALL0089574,ACC0017767,BRW0008742,2026-02-10 23:54:27,AGT0000173,CMP0000002,OUTBOUND,VND0000005,FAILED,722,Asia/Kolkata
CALL0089575,ACC0020893,BRW0004674,2026-01-29 20:36:13,AGT0000424,CMP0000056,OUTBOUND,VND0000015,FAILED,340,Asia/Kolkata
CALL0089576,ACC0004996,BRW0008025,2026-05-14 08:45:44,AGT0000533,CMP0000089,OUTBOUND,VND0000001,BUSY,39,UTC
CALL0089577,ACC0021349,BRW0003620,2026-02-08 17:24:19,AGT0000167,CMP0000074,OUTBOUND,VND0000001,VOICEMAIL,544,UTC
CALL0089578,ACC0015562,BRW0000672,2026-07-30 22:40:59,AGT0000207,CMP0000043,OUTBOUND,VND0000009,NO_ANSWER,187,Asia/Dubai
CALL0089579,ACC0013445,BRW0006043,2026-06-02 04:11:25,AGT0000390,CMP0000090,OUTBOUND,VND0000006,NO_ANSWER,1,UTC
CALL0089580,ACC0012395,BRW0005525,2026-02-19 03:21:50,AGT0000042,CMP0000036,OUTBOUND,VND0000005,VOICEMAIL,584,UTC
CALL0089581,ACC0007307,BRW0000629,2026-05-15 22:02:19,AGT0000363,CMP0000032,OUTBOUND,VND0000012,NO_ANSWER,364,Asia/Dubai
CALL0089582,ACC0027675,BRW0007707,2026-02-28 08:04:54,AGT0000305,CMP0000113,OUTBOUND,VND0000013,BUSY,200,Asia/Kolkata
CALL0089583,ACC0003489,BRW0011844,2026-05-31 01:13:37,AGT0000994,CMP0000009,OUTBOUND,VND0000006,FAILED,496,Asia/Kolkata
CALL0089584,ACC0018235,BRW0011853,2026-07-15 18:29:58,AGT0000444,CMP0000068,OUTBOUND,VND0000014,BUSY,651,Asia/Dubai
CALL0089585,ACC0027665,BRW0002005,2026-06-29 13:36:34,AGT0000126,CMP0000073,OUTBOUND,VND0000015,BUSY,54,Asia/Dubai
CALL0089586,ACC0013811,BRW0004461,2026-07-14 16:22:00,AGT0000407,CMP0000103,OUTBOUND,VND0000014,FAILED,152,Asia/Dubai
CALL0089587,ACC0023350,BRW0009706,2026-05-13 03:01:36,AGT0000052,CMP0000064,OUTBOUND,VND0000013,VOICEMAIL,131,UTC
CALL0089588,ACC0027306,BRW0004508,2026-06-16 10:33:44,AGT0000987,CMP0000003,OUTBOUND,VND0000002,ANSWERED,331,UTC
CALL0089589,ACC0002392,BRW0011297,2026-05-13 17:09:05,AGT0000605,CMP0000027,OUTBOUND,VND0000004,ANSWERED,789,Asia/Dubai
CALL0089590,ACC0024589,BRW0000083,2026-04-30 17:48:04,AGT0000679,CMP0000020,OUTBOUND,VND0000001,VOICEMAIL,276,UTC
CALL0089591,ACC0015436,BRW0000847,2026-03-25 04:48:58,AGT0000827,CMP0000111,INBOUND,VND0000007,BUSY,76,UTC
CALL0089592,ACC0021004,BRW0003118,2026-03-26 14:51:25,AGT0000743,CMP0000116,OUTBOUND,VND0000012,BUSY,558,Asia/Dubai
CALL0089593,ACC0027656,BRW0006978,2026-07-05 10:36:25,AGT0000939,CMP0000101,OUTBOUND,VND0000006,BUSY,855,Asia/Kolkata
CALL0089594,ACC0016106,BRW0005596,2026-05-14 00:08:54,AGT0000337,CMP0000014,OUTBOUND,VND0000012,FAILED,535,UTC
CALL0089595,ACC0006008,BRW0010701,2026-05-21 18:53:38,AGT0000747,CMP0000115,OUTBOUND,VND0000004,ANSWERED,457,Asia/Kolkata
CALL0089596,ACC0017178,BRW0002793,2026-03-08 05:27:21,AGT0000960,CMP0000051,OUTBOUND,VND0000007,NO_ANSWER,284,Asia/Dubai
CALL0089597,ACC0027435,BRW0010771,2026-07-10 05:45:31,AGT0000621,CMP0000075,OUTBOUND,VND0000012,BUSY,799,Asia/Dubai
CALL0089598,ACC0027730,BRW0005094,2026-06-02 08:57:39,AGT0000993,CMP0000031,OUTBOUND,VND0000014,VOICEMAIL,635,Asia/Dubai
CALL0089599,ACC0002956,BRW0001799,2026-03-26 21:25:18,AGT0000740,CMP0000100,OUTBOUND,VND0000001,ANSWERED,23,UTC
CALL0089600,ACC0010497,BRW0008957,2026-07-23 19:07:25,AGT0000437,CMP0000109,OUTBOUND,VND0000008,NO_ANSWER,248,Asia/Dubai
CALL0089601,ACC0004262,BRW0011396,2026-02-28 01:45:37,AGT0000824,CMP0000005,INBOUND,VND0000005,NO_ANSWER,253,Asia/Kolkata
CALL0089602,ACC0024915,BRW0005217,2026-04-30 00:33:49,AGT0000779,CMP0000031,OUTBOUND,VND0000012,NO_ANSWER,169,Asia/Dubai
CALL0089603,ACC0012986,BRW0011672,2026-03-28 05:06:36,AGT0000472,CMP0000005,OUTBOUND,VND0000005,VOICEMAIL,810,UTC
CALL0089604,ACC0022640,BRW0011709,2026-02-03 16:03:31,AGT0000086,CMP0000058,OUTBOUND,VND0000008,ANSWERED,800,UTC
CALL0089605,ACC0025063,BRW0006271,2026-01-26 08:53:00,AGT0000031,CMP0000082,OUTBOUND,VND0000001,VOICEMAIL,172,Asia/Dubai
CALL0089606,ACC0000261,BRW0009153,2026-04-24 14:35:51,AGT0000896,CMP0000057,OUTBOUND,VND0000004,VOICEMAIL,310,Asia/Dubai
CALL0089607,ACC0023222,BRW0003745,2026-06-06 23:01:36,AGT0000305,CMP0000108,OUTBOUND,VND0000009,BUSY,502,Asia/Kolkata
CALL0089608,ACC0008978,BRW0005464,2026-07-25 14:01:38,AGT0000625,CMP0000071,OUTBOUND,VND0000004,NO_ANSWER,314,Asia/Dubai
CALL0089609,ACC0027148,BRW0009121,2026-04-01 01:53:03,AGT0000235,CMP0000083,OUTBOUND,VND0000002,VOICEMAIL,427,Asia/Kolkata
CALL0089610,ACC0009886,BRW0003992,2026-07-08 10:56:40,AGT0000098,CMP0000114,OUTBOUND,VND0000013,FAILED,586,Asia/Dubai
CALL0089611,ACC0026903,BRW0004613,2026-02-24 00:24:23,AGT0000102,CMP0000029,OUTBOUND,VND0000003,BUSY,397,Asia/Kolkata
CALL0089612,ACC0018043,BRW0010836,2026-07-23 04:49:51,,CMP0000090,INBOUND,VND0000012,VOICEMAIL,503,Asia/Dubai
CALL0089613,ACC0017003,BRW0004155,2026-06-17 06:49:46,AGT0000193,CMP0000011,OUTBOUND,VND0000004,BUSY,293,Asia/Kolkata
CALL0089614,ACC0009700,BRW0003486,2026-05-21 08:40:04,AGT0000087,CMP0000021,OUTBOUND,VND0000009,VOICEMAIL,284,Asia/Dubai
CALL0089615,ACC0006344,BRW0011730,2026-07-04 07:06:26,AGT0000488,CMP0000050,OUTBOUND,VND0000007,ANSWERED,65,UTC
CALL0089616,ACC0000699,BRW0000563,2026-04-06 22:05:16,AGT0000659,CMP0000109,OUTBOUND,VND0000009,NO_ANSWER,636,Asia/Dubai
CALL0089617,ACC0002572,BRW0006241,2026-02-19 14:38:36,AGT0000710,CMP0000093,OUTBOUND,VND0000004,VOICEMAIL,194,Asia/Kolkata
CALL0089618,ACC0020802,BRW0005032,2026-05-11 09:44:20,AGT0000620,CMP0000091,OUTBOUND,VND0000004,ANSWERED,585,UTC
CALL0089619,ACC0028639,BRW0000418,2026-05-17 05:23:49,AGT0000281,CMP0000016,INBOUND,VND0000015,FAILED,844,Asia/Dubai
CALL0089620,ACC0027263,BRW0001857,2026-08-03 14:39:59,AGT0000582,CMP0000079,OUTBOUND,VND0000012,VOICEMAIL,342,Asia/Dubai
CALL0089621,ACC0022156,BRW0011683,2026-07-06 01:17:36,AGT0000457,CMP0000075,OUTBOUND,VND0000007,VOICEMAIL,807,Asia/Dubai
CALL0089622,ACC0022438,BRW0008185,2026-07-03 09:47:33,AGT0000671,CMP0000042,OUTBOUND,VND0000010,ANSWERED,553,Asia/Dubai
CALL0089623,ACC0026486,BRW0008639,2026-06-24 09:45:34,AGT0000724,CMP0000041,OUTBOUND,VND0000014,FAILED,653,UTC
CALL0089624,ACC0000447,BRW0002533,2026-04-25 17:08:28,AGT0000285,CMP0000091,OUTBOUND,VND0000015,ANSWERED,366,Asia/Kolkata
CALL0089625,ACC0000952,BRW0002802,2026-05-09 13:54:43,AGT0000022,CMP0000101,OUTBOUND,VND0000007,BUSY,898,UTC
CALL0089626,ACC0017109,BRW0009108,2026-04-04 03:21:02,AGT0000288,CMP0000061,OUTBOUND,VND0000008,NO_ANSWER,764,UTC
CALL0089627,ACC0026155,BRW0008157,2026-04-07 22:51:34,AGT0000905,CMP0000062,OUTBOUND,VND0000003,BUSY,816,UTC
CALL0089628,ACC0001087,BRW0010839,2026-02-22 10:04:17,AGT0000057,CMP0000066,OUTBOUND,VND0000014,FAILED,529,UTC
CALL0089629,ACC0014802,BRW0001805,2026-04-27 01:23:45,AGT0000546,CMP0000086,OUTBOUND,VND0000015,VOICEMAIL,775,Asia/Dubai
CALL0089630,ACC0015005,BRW0002412,2026-07-05 05:30:09,AGT0000212,CMP0000111,OUTBOUND,VND0000014,BUSY,261,Asia/Kolkata
CALL0089631,ACC0018259,BRW0009025,2026-02-19 04:31:41,AGT0000037,CMP0000002,OUTBOUND,VND0000007,VOICEMAIL,827,UTC
CALL0089632,ACC0017052,BRW0003937,2026-04-27 14:07:45,AGT0000508,CMP0000037,OUTBOUND,VND0000003,NO_ANSWER,828,Asia/Kolkata
CALL0089633,ACC0005471,BRW0004983,2026-07-25 01:09:24,AGT0000893,CMP0000090,OUTBOUND,VND0000010,NO_ANSWER,498,UTC
CALL0089634,ACC0017895,BRW0005889,2026-03-16 22:59:38,AGT0000203,CMP0000092,OUTBOUND,VND0000014,NO_ANSWER,858,Asia/Dubai
CALL0089635,ACC0004531,BRW0010322,2026-04-14 03:03:01,AGT0000319,CMP0000019,OUTBOUND,VND0000015,FAILED,147,Asia/Kolkata
CALL0089636,ACC0015851,BRW0007746,2026-02-17 09:55:24,AGT0000703,CMP0000028,OUTBOUND,VND0000004,VOICEMAIL,430,UTC
CALL0089637,ACC0025505,BRW0011790,2026-06-14 23:30:58,AGT0000844,CMP0000118,OUTBOUND,VND0000003,ANSWERED,242,Asia/Dubai
CALL0089638,ACC0025621,BRW0011733,2026-06-01 10:47:47,AGT0000050,CMP0000117,OUTBOUND,VND0000001,VOICEMAIL,188,Asia/Kolkata
CALL0089639,ACC0025364,BRW0002390,2026-03-13 06:06:05,AGT0000796,CMP0000105,OUTBOUND,VND0000010,VOICEMAIL,767,UTC
CALL0089640,ACC0028201,BRW0001942,2026-04-14 05:55:30,AGT0000592,CMP0000064,OUTBOUND,VND0000011,FAILED,686,Asia/Dubai
CALL0089641,ACC0012858,BRW0000029,2026-02-20 04:54:46,AGT0000124,CMP0000025,OUTBOUND,VND0000002,VOICEMAIL,555,UTC
CALL0089642,ACC0016816,BRW0008007,2026-07-21 11:53:17,AGT0000490,CMP0000089,OUTBOUND,VND0000013,ANSWERED,326,Asia/Kolkata
CALL0089643,ACC0027233,BRW0000597,2026-02-05 00:40:58,AGT0000772,CMP0000074,OUTBOUND,VND0000004,ANSWERED,897,Asia/Kolkata
CALL0089644,ACC0024592,BRW0005191,2026-04-12 10:56:36,AGT0000122,CMP0000024,INBOUND,VND0000013,BUSY,211,Asia/Dubai
CALL0089645,ACC0021728,BRW0005145,2026-07-21 02:53:11,AGT0000146,CMP0000091,OUTBOUND,VND0000005,FAILED,193,UTC
CALL0089646,ACC0003492,BRW0001109,2026-06-26 07:33:25,AGT0000304,CMP0000120,OUTBOUND,VND0000001,FAILED,540,Asia/Dubai
CALL0089647,ACC0017778,BRW0010628,2026-04-27 02:35:30,AGT0000277,CMP0000051,OUTBOUND,VND0000006,FAILED,865,Asia/Dubai
CALL0089648,ACC0025767,BRW0009193,2026-02-21 05:31:24,AGT0000283,CMP0000023,OUTBOUND,VND0000003,NO_ANSWER,290,Asia/Dubai
CALL0089649,ACC0020138,BRW0007058,2026-01-07 11:15:36,AGT0000858,CMP0000102,OUTBOUND,VND0000014,FAILED,152,Asia/Dubai
CALL0089650,ACC0015795,BRW0002915,2026-02-06 20:41:26,AGT0000783,CMP0000033,OUTBOUND,VND0000004,NO_ANSWER,333,Asia/Dubai
CALL0089651,ACC0010552,BRW0005082,2026-02-22 03:49:57,AGT0000141,CMP0000116,OUTBOUND,VND0000007,VOICEMAIL,581,Asia/Kolkata
CALL0089652,ACC0000834,BRW0007141,2026-03-08 23:26:59,AGT0000994,CMP0000092,OUTBOUND,VND0000010,VOICEMAIL,434,Asia/Kolkata
CALL0089653,ACC0027576,BRW0004006,2026-05-10 19:33:35,AGT0000041,CMP0000030,OUTBOUND,VND0000011,NO_ANSWER,282,Asia/Dubai
CALL0089654,ACC0004639,BRW0007324,2026-07-20 01:09:29,AGT0000608,CMP0000063,OUTBOUND,VND0000001,BUSY,41,UTC
CALL0089655,ACC0006153,BRW0004758,2026-05-15 04:26:56,AGT0000908,CMP0000100,OUTBOUND,VND0000011,NO_ANSWER,450,Asia/Dubai
CALL0089656,ACC0029032,BRW0003353,2026-08-05 15:32:00,AGT0000467,CMP0000096,OUTBOUND,VND0000007,FAILED,679,Asia/Kolkata
CALL0089657,ACC0004526,BRW0009977,2026-08-03 05:07:06,AGT0000656,CMP0000115,OUTBOUND,VND0000009,ANSWERED,128,UTC
CALL0089658,ACC0012979,BRW0001507,2026-04-24 00:52:03,AGT0000858,CMP0000027,OUTBOUND,VND0000007,FAILED,148,Asia/Dubai
CALL0089659,ACC0002201,BRW0002649,2026-03-13 05:22:32,AGT0000796,CMP0000118,OUTBOUND,VND0000001,BUSY,308,Asia/Kolkata
CALL0089660,ACC0006939,BRW0008718,2026-02-09 21:08:34,AGT0000433,CMP0000120,OUTBOUND,VND0000013,BUSY,658,Asia/Kolkata
CALL0089661,ACC0000546,BRW0000916,2026-08-05 05:50:17,AGT0000218,CMP0000040,OUTBOUND,VND0000011,VOICEMAIL,697,Asia/Kolkata
CALL0089662,ACC0020775,BRW0004146,2026-04-20 05:33:59,AGT0000593,CMP0000057,INBOUND,VND0000012,BUSY,98,UTC
CALL0089663,ACC0020954,BRW0011534,2026-03-23 23:10:28,AGT0000074,CMP0000015,OUTBOUND,VND0000006,NO_ANSWER,526,UTC
CALL0089664,ACC0016871,BRW0003602,2026-07-21 14:24:29,AGT0000148,CMP0000077,OUTBOUND,VND0000007,BUSY,461,Asia/Kolkata
CALL0089665,ACC0009173,BRW0004110,2026-05-02 16:12:37,AGT0000288,CMP0000011,OUTBOUND,VND0000007,BUSY,897,UTC
CALL0089666,ACC0021993,BRW0007659,2026-07-30 13:39:41,AGT0000507,CMP0000114,OUTBOUND,VND0000012,ANSWERED,327,UTC
CALL0089667,ACC0012760,BRW0002065,2026-01-27 14:43:08,AGT0000755,CMP0000045,OUTBOUND,VND0000013,NO_ANSWER,452,Asia/Kolkata
CALL0089668,ACC0022179,BRW0008544,2026-07-10 07:54:01,AGT0000820,CMP0000046,OUTBOUND,VND0000010,BUSY,605,Asia/Kolkata
CALL0089669,ACC0019676,BRW0004410,2026-02-16 11:24:56,AGT0000410,CMP0000048,OUTBOUND,VND0000013,BUSY,486,Asia/Kolkata
CALL0089670,ACC0029549,BRW0011753,2026-03-15 06:58:10,AGT0000894,CMP0000008,OUTBOUND,VND0000007,BUSY,8,UTC
CALL0089671,ACC0007236,BRW0000921,2026-04-27 12:06:58,AGT0000415,CMP0000028,OUTBOUND,VND0000002,ANSWERED,639,Asia/Kolkata
CALL0089672,ACC0022146,BRW0005535,2026-03-06 22:29:01,AGT0000107,CMP0000024,OUTBOUND,VND0000009,VOICEMAIL,267,UTC
CALL0089673,ACC0001415,BRW0007389,2026-03-03 18:38:04,AGT0000192,CMP0000046,OUTBOUND,VND0000013,BUSY,548,UTC
CALL0089674,ACC0006360,BRW0005372,2026-04-11 15:05:03,AGT0000023,CMP0000005,OUTBOUND,VND0000009,ANSWERED,489,Asia/Dubai
CALL0089675,ACC0021739,BRW0000148,2026-01-24 13:10:40,AGT0000045,CMP0000043,OUTBOUND,VND0000001,VOICEMAIL,524,Asia/Dubai
CALL0089676,ACC0002579,BRW0007727,2026-01-17 23:19:49,AGT0000484,CMP0000004,OUTBOUND,VND0000009,VOICEMAIL,459,Asia/Dubai
CALL0089677,ACC0026919,BRW0011132,2026-08-05 19:06:06,AGT0000283,CMP0000097,OUTBOUND,VND0000004,NO_ANSWER,315,Asia/Kolkata
CALL0089678,ACC0022395,BRW0003663,2026-07-24 02:01:49,AGT0000633,CMP0000023,OUTBOUND,VND0000002,VOICEMAIL,40,Asia/Dubai
CALL0089679,ACC0015848,BRW0004561,2026-06-08 03:33:13,AGT0000930,CMP0000017,INBOUND,VND0000011,NO_ANSWER,746,UTC
CALL0089680,ACC0021605,BRW0006914,2026-01-23 09:51:28,AGT0000285,CMP0000025,OUTBOUND,VND0000005,NO_ANSWER,688,Asia/Kolkata
CALL0089681,ACC0000731,BRW0002921,2026-03-14 18:29:52,AGT0000699,CMP0000093,OUTBOUND,VND0000008,FAILED,853,Asia/Kolkata
CALL0089682,ACC0014033,BRW0002838,2026-03-30 09:54:24,AGT0000764,CMP0000022,OUTBOUND,VND0000001,NO_ANSWER,272,UTC
CALL0089683,ACC0017547,BRW0011596,2026-07-27 19:24:02,AGT0000750,CMP0000044,OUTBOUND,VND0000015,NO_ANSWER,333,Asia/Kolkata
CALL0089684,ACC0013852,BRW0010448,2026-04-30 16:26:26,AGT0000016,CMP0000104,OUTBOUND,VND0000002,FAILED,885,Asia/Dubai
CALL0089685,ACC0020716,BRW0003785,2026-03-08 18:16:51,AGT0000522,CMP0000072,OUTBOUND,VND0000014,VOICEMAIL,689,UTC
CALL0089686,ACC0022229,BRW0006902,2026-06-12 14:33:24,,CMP0000087,OUTBOUND,VND0000011,FAILED,368,UTC
CALL0089687,ACC0002841,BRW0006927,2026-06-22 20:42:41,AGT0000794,CMP0000028,OUTBOUND,VND0000007,ANSWERED,492,Asia/Dubai
CALL0089688,ACC0029896,BRW0001811,2026-07-08 23:40:55,AGT0000148,CMP0000088,OUTBOUND,VND0000011,NO_ANSWER,402,UTC
CALL0089689,ACC0008213,BRW0008198,2026-04-24 16:56:45,AGT0000772,CMP0000067,OUTBOUND,VND0000007,BUSY,201,Asia/Dubai
CALL0089690,ACC0028094,BRW0004831,2026-01-13 03:17:50,AGT0000577,CMP0000108,OUTBOUND,VND0000015,VOICEMAIL,534,UTC
CALL0089691,ACC0006966,BRW0002661,2026-06-13 21:53:17,AGT0000556,CMP0000001,OUTBOUND,VND0000008,FAILED,123,Asia/Dubai
CALL0089692,ACC0004368,BRW0010922,2026-03-07 07:15:21,AGT0000755,CMP0000093,OUTBOUND,VND0000009,NO_ANSWER,864,UTC
CALL0089693,ACC0027717,BRW0005741,2026-04-23 23:16:48,AGT0000758,CMP0000037,OUTBOUND,VND0000004,BUSY,153,Asia/Kolkata
CALL0089694,ACC0009053,BRW0007682,2026-06-26 17:37:20,AGT0000543,CMP0000054,OUTBOUND,VND0000008,BUSY,406,UTC
CALL0089695,ACC0001605,BRW0006144,2026-04-21 15:22:14,,CMP0000046,OUTBOUND,VND0000006,NO_ANSWER,811,UTC
CALL0089696,ACC0020165,BRW0000416,2026-07-30 13:35:06,AGT0000632,CMP0000113,OUTBOUND,VND0000009,BUSY,174,UTC
CALL0089697,ACC0020007,BRW0003247,2026-04-05 12:11:40,AGT0000136,CMP0000045,INBOUND,VND0000005,VOICEMAIL,181,Asia/Kolkata
CALL0089698,ACC0014989,BRW0009469,2026-03-23 20:31:25,AGT0000320,CMP0000111,OUTBOUND,VND0000013,ANSWERED,529,Asia/Dubai
CALL0089699,ACC0028482,BRW0005491,2026-06-11 02:22:04,AGT0000239,CMP0000109,INBOUND,VND0000011,BUSY,618,UTC
CALL0089700,ACC0008044,BRW0001758,2026-03-29 03:40:32,AGT0000383,CMP0000076,OUTBOUND,VND0000013,NO_ANSWER,204,Asia/Kolkata
CALL0089701,ACC0008820,BRW0011516,2026-03-26 03:17:03,AGT0000305,CMP0000028,INBOUND,VND0000010,FAILED,332,UTC
CALL0089702,ACC0015758,BRW0002589,2026-06-26 16:42:08,AGT0000874,CMP0000109,OUTBOUND,VND0000008,VOICEMAIL,827,Asia/Dubai
CALL0089703,ACC0018951,BRW0008771,2026-01-13 07:00:16,AGT0000014,CMP0000001,OUTBOUND,VND0000005,FAILED,72,Asia/Kolkata
CALL0089704,ACC0026062,BRW0004484,2026-02-21 04:58:38,AGT0000570,CMP0000103,OUTBOUND,VND0000007,BUSY,230,Asia/Kolkata
CALL0089705,ACC0001782,BRW0008176,2026-01-18 16:42:03,AGT0000064,CMP0000065,OUTBOUND,VND0000013,ANSWERED,55,Asia/Dubai
CALL0089706,ACC0018126,BRW0006862,2026-02-13 05:42:45,AGT0000629,CMP0000044,OUTBOUND,VND0000004,VOICEMAIL,349,Asia/Kolkata
CALL0089707,ACC0020830,BRW0005783,2026-06-21 22:33:57,AGT0000786,CMP0000036,OUTBOUND,VND0000008,ANSWERED,581,Asia/Kolkata
CALL0089708,ACC0017757,BRW0006516,2026-02-03 04:01:46,AGT0000922,CMP0000083,OUTBOUND,VND0000011,FAILED,466,Asia/Kolkata
CALL0089709,ACC0028184,BRW0004535,2026-06-01 22:41:45,AGT0000484,CMP0000002,OUTBOUND,VND0000004,BUSY,91,Asia/Kolkata
CALL0089710,ACC0005107,BRW0009231,2026-01-12 13:22:54,AGT0000725,CMP0000091,OUTBOUND,VND0000009,ANSWERED,332,Asia/Dubai
CALL0089711,ACC0010686,BRW0006610,2026-04-10 04:42:18,AGT0000133,CMP0000069,OUTBOUND,VND0000008,NO_ANSWER,205,Asia/Dubai
CALL0089712,ACC0013257,BRW0009869,2026-05-03 17:55:46,AGT0000853,CMP0000013,INBOUND,VND0000014,FAILED,164,Asia/Dubai
CALL0089713,ACC0003971,BRW0006999,2026-08-06 04:23:36,AGT0000429,CMP0000087,OUTBOUND,VND0000013,FAILED,259,Asia/Dubai
CALL0089714,ACC0025206,BRW0001043,2026-02-28 22:18:58,AGT0000223,CMP0000097,INBOUND,VND0000011,VOICEMAIL,462,Asia/Kolkata
CALL0089715,ACC0021783,BRW0003784,2026-06-20 11:11:47,AGT0000485,CMP0000047,OUTBOUND,VND0000014,FAILED,607,Asia/Dubai
CALL0089716,ACC0027255,BRW0009918,2026-08-07 09:03:02,AGT0000199,CMP0000046,OUTBOUND,VND0000006,ANSWERED,434,Asia/Kolkata
CALL0089717,ACC0004174,BRW0006362,2026-01-17 18:16:04,AGT0000682,CMP0000004,OUTBOUND,VND0000014,FAILED,313,UTC
CALL0089718,ACC0022197,BRW0006075,2026-01-05 05:41:44,AGT0000851,CMP0000032,OUTBOUND,VND0000011,VOICEMAIL,713,Asia/Kolkata
CALL0089719,ACC0012075,BRW0006521,2026-05-06 08:54:33,AGT0000894,CMP0000069,OUTBOUND,VND0000012,FAILED,314,Asia/Kolkata
CALL0089720,ACC0002720,BRW0008765,2026-06-16 18:11:40,AGT0000633,CMP0000093,OUTBOUND,VND0000010,VOICEMAIL,529,UTC
CALL0089721,ACC0003143,BRW0011057,2026-01-24 14:51:02,AGT0000095,CMP0000037,OUTBOUND,VND0000011,NO_ANSWER,421,Asia/Kolkata
CALL0089722,ACC0015410,BRW0010520,2026-06-12 12:56:04,AGT0000191,CMP0000012,OUTBOUND,VND0000004,NO_ANSWER,56,UTC
CALL0089723,ACC0025948,BRW0009505,2026-01-14 04:46:52,AGT0000834,CMP0000065,OUTBOUND,VND0000011,FAILED,160,UTC
CALL0089724,ACC0017852,BRW0006973,2026-08-05 06:30:14,AGT0000446,CMP0000116,OUTBOUND,VND0000001,ANSWERED,23,Asia/Dubai
CALL0089725,ACC0012256,BRW0010558,2026-02-18 17:42:20,AGT0000438,CMP0000044,OUTBOUND,VND0000003,ANSWERED,85,Asia/Dubai
CALL0089726,ACC0019137,BRW0003512,2026-03-21 13:21:34,AGT0000996,CMP0000101,INBOUND,VND0000005,VOICEMAIL,537,Asia/Kolkata
CALL0089727,ACC0021111,BRW0009769,2026-06-10 18:53:32,AGT0000729,CMP0000047,OUTBOUND,VND0000009,FAILED,644,Asia/Dubai
CALL0089728,ACC0009595,BRW0007893,2026-07-26 02:39:16,AGT0000259,CMP0000011,OUTBOUND,VND0000010,BUSY,319,Asia/Dubai
CALL0089729,ACC0019691,BRW0009489,2026-04-11 15:03:08,AGT0000843,CMP0000116,OUTBOUND,VND0000004,ANSWERED,91,Asia/Kolkata
CALL0089730,ACC0003450,BRW0001425,2026-01-06 17:18:08,AGT0000902,CMP0000112,OUTBOUND,VND0000011,ANSWERED,563,Asia/Dubai
CALL0089731,ACC0012349,BRW0002876,2026-03-09 17:34:17,AGT0000824,CMP0000113,OUTBOUND,VND0000013,VOICEMAIL,106,UTC
CALL0089732,ACC0011065,BRW0001999,2026-05-14 01:52:41,AGT0000921,CMP0000064,OUTBOUND,VND0000005,FAILED,182,Asia/Kolkata
CALL0089733,ACC0021382,BRW0007952,2026-06-23 10:11:16,AGT0000802,CMP0000042,OUTBOUND,VND0000001,NO_ANSWER,796,Asia/Dubai
CALL0089734,ACC0001558,BRW0005296,2026-01-24 20:03:40,AGT0000488,CMP0000002,OUTBOUND,VND0000009,FAILED,670,Asia/Kolkata
CALL0089735,ACC0003780,BRW0011390,2026-07-26 17:31:39,AGT0000636,CMP0000084,OUTBOUND,VND0000013,BUSY,442,Asia/Kolkata
CALL0089736,ACC0010420,BRW0004905,2026-05-30 08:25:29,AGT0000984,CMP0000056,OUTBOUND,VND0000012,BUSY,345,Asia/Kolkata
CALL0089737,ACC0010713,BRW0011577,2026-05-18 11:25:50,AGT0000969,CMP0000072,OUTBOUND,VND0000003,FAILED,503,UTC
CALL0089738,ACC0018687,BRW0009759,2026-03-03 02:43:14,AGT0000555,CMP0000034,OUTBOUND,VND0000004,NO_ANSWER,382,UTC
CALL0089739,ACC0011545,BRW0010005,2026-07-23 04:20:38,AGT0000929,CMP0000097,OUTBOUND,VND0000014,ANSWERED,840,Asia/Kolkata
CALL0089740,ACC0008547,BRW0002888,2026-06-10 16:02:37,AGT0000760,CMP0000076,OUTBOUND,VND0000014,VOICEMAIL,595,Asia/Dubai
CALL0089741,ACC0027394,BRW0003663,2026-05-30 22:07:25,,CMP0000022,OUTBOUND,VND0000002,NO_ANSWER,276,UTC
CALL0089742,ACC0017294,BRW0007607,2026-04-23 17:02:30,AGT0000144,CMP0000021,OUTBOUND,VND0000006,VOICEMAIL,498,Asia/Dubai
CALL0089743,ACC0012017,BRW0009552,2026-04-24 10:32:04,AGT0000572,CMP0000049,INBOUND,VND0000014,NO_ANSWER,600,Asia/Dubai
CALL0089744,ACC0019393,BRW0006242,2026-07-01 07:33:22,AGT0000004,CMP0000021,OUTBOUND,VND0000004,VOICEMAIL,143,UTC
CALL0089745,ACC0021361,BRW0001666,2026-05-03 01:15:44,AGT0000058,CMP0000045,OUTBOUND,VND0000005,NO_ANSWER,763,Asia/Dubai
CALL0089746,ACC0026330,BRW0006782,2026-03-03 23:27:36,AGT0000768,CMP0000114,OUTBOUND,VND0000001,FAILED,733,UTC
CALL0089747,ACC0004679,BRW0005956,2026-07-30 22:05:13,AGT0000203,CMP0000077,OUTBOUND,VND0000005,VOICEMAIL,12,UTC
CALL0089748,ACC0019360,BRW0001222,2026-06-09 15:00:48,AGT0000091,CMP0000044,OUTBOUND,VND0000005,NO_ANSWER,708,Asia/Dubai
CALL0089749,ACC0007657,BRW0001754,2026-06-18 05:35:36,AGT0000254,CMP0000050,OUTBOUND,VND0000004,FAILED,636,UTC
CALL0089750,ACC0000962,BRW0011229,2026-02-16 19:56:35,AGT0000192,CMP0000052,INBOUND,VND0000013,NO_ANSWER,839,Asia/Dubai
